pupilnolongeronrolltableid,NativeId,termlysessiondetailsoffrolltableid,termlysessiondetailsoffrollorderseqcolumn,sourceid,sessions,attendancereason
ea423423-774,SCH5,ca1d8b10,2886,b8f6efad,131.0,X
eaed1384-ec0,SCH2,b172d52b,2894,65f944e1,140.0,H
eaed1384-ec0,SCH2,5130ba65,2891,65f944e1,126.0,I
eaed1384-ec0,SCH2,08441860,2888,65f944e1,135.0,N
eaed1384-ec0,SCH2,10c3ed88,2890,65f944e1,,T
eaed1384-ec0,SCH2,bc52ea34,2892,65f944e1,119.0,U
eaed1384-ec0,SCH2,ab2d79f6,2889,65f944e1,135.0,Z
eb2dcaee-485,SCH6,2d46b966,2899,c084f5b3,128.0,E
eb2dcaee-485,SCH6,fd077bc0,2898,c084f5b3,122.0,G
eb2dcaee-485,SCH6,75a48963,2895,c084f5b3,,H
eb2dcaee-485,SCH6,1887203c,2896,c084f5b3,129.0,M
eb2dcaee-485,SCH6,e738e292,2897,c084f5b3,139.0,R
ebc15a93-fb7,SCH3,a710d01f,2901,6871a048,126.0,M
ec57acbf-6ae,SCH6,70930d37,2902,95ffb89b,122.0,E
ec57acbf-6ae,SCH6,dd35eab3,2905,95ffb89b,130.0,H
ec57acbf-6ae,SCH6,fa5072b2,2903,95ffb89b,134.0,M
eca179ec-c6a,SCH8,191c1a56,2910,31754363,121.0,C
eca179ec-c6a,SCH8,935585ec,2912,31754363,127.0,E
eca179ec-c6a,SCH8,c041bb4c,2911,31754363,124.0,I
eca179ec-c6a,SCH8,92e530e6,2908,31754363,134.0,M
eca179ec-c6a,SCH8,2d33c45c,2906,31754363,127.0,S
eca179ec-c6a,SCH8,12a4a286,2907,31754363,123.0,Y
ed69ec26-b2b,SCH2,20aeab86,2915,03573341,121.0,C
ed69ec26-b2b,SCH2,f7dbbc9d,2919,03573341,122.0,E
ed69ec26-b2b,SCH2,dd45aefa,2913,03573341,134.0,H
ed69ec26-b2b,SCH2,e6c3ffbc,2914,03573341,130.0,M
ed69ec26-b2b,SCH2,58f441c0,2917,03573341,131.0,N
ed69ec26-b2b,SCH2,fa6ceae1,2920,03573341,132.0,S
eef36cf2-0f0,SCH1,db166c7a,2922,9f67cb19,129.0,E
eef36cf2-0f0,SCH1,996643d0,2921,9f67cb19,127.0,H
eef36cf2-0f0,SCH6,515a4449,2923,f6b33567,126.0,G
eef36cf2-0f0,SCH6,a58d5089,2924,f6b33567,134.0,T
ef4818c1-818,SCH3,72f3820b,2928,8e39a44e,133.0,C
ef4818c1-818,SCH3,84720ce4,2925,8e39a44e,133.0,G
ef4818c1-818,SCH3,32b70224,2926,8e39a44e,132.0,I
ef4818c1-818,SCH3,29b78866,2927,8e39a44e,131.0,N
ef4818c1-818,SCH3,48a047d5,2933,8e39a44e,121.0,O
ef4818c1-818,SCH3,bf5a016f,2934,8e39a44e,129.0,R
ef9ee8e5-06a,SCH5,b560b5c8,2940,31970297,125.0,H
ef9ee8e5-06a,SCH6,0d13b2a4,2935,48b58683,135.0,G
ef9ee8e5-06a,SCH6,805be173,2937,48b58683,129.0,H
ef9ee8e5-06a,SCH6,e2dace33,2939,48b58683,130.0,M
ef9ee8e5-06a,SCH6,be496cec,2938,48b58683,128.0,O
ef9ee8e5-06a,SCH6,c2c30f7b,2936,48b58683,135.0,X
f01aeef5-4fd,SCH6,22e9d2db,2941,b74e15df,133.0,H
f01aeef5-4fd,SCH6,e9f9a496,2944,b74e15df,131.0,N
f01aeef5-4fd,SCH6,f40bff29,2943,b74e15df,135.0,R
f06418b3-6fd,SCH3,83ae2fcf,2963,0ec2adbb,129.0,G
f06418b3-6fd,SCH3,bcc92058,2967,0ec2adbb,133.0,I
f06418b3-6fd,SCH3,86451ccd,2962,0ec2adbb,130.0,M
f06418b3-6fd,SCH3,36356756,2965,0ec2adbb,130.0,N
f06418b3-6fd,SCH6,d785dac7,2951,d2c0a4b6,122.0,C
f06418b3-6fd,SCH6,bb8ec7a8,2953,d2c0a4b6,131.0,E
f06418b3-6fd,SCH6,8067a86f,2948,d2c0a4b6,126.0,G
f06418b3-6fd,SCH6,55a7856c,2947,d2c0a4b6,132.0,H
f06418b3-6fd,SCH6,f1dc89a6,2946,d2c0a4b6,140.0,O
f06418b3-6fd,SCH6,28062c09,2945,d2c0a4b6,135.0,R
f06418b3-6fd,SCH6,3c9c7f52,2952,d2c0a4b6,138.0,S
f06418b3-6fd,SCH8,3cca9b7c,2960,c27dcc62,134.0,G
f06418b3-6fd,SCH8,2bb37287,2957,c27dcc62,137.0,M
f06418b3-6fd,SCH8,8d9ddb9d,2955,c27dcc62,130.0,N
f06418b3-6fd,SCH8,d21302b4,2956,c27dcc62,131.0,O
f0a3751a-ade,SCH1,2469de45,2974,2742ce0b,130.0,G
f0a3751a-ade,SCH1,31dafeca,2972,2742ce0b,132.0,H
f0a3751a-ade,SCH1,a6184ce1,2971,2742ce0b,129.0,I
f0a3751a-ade,SCH1,5b5240b1,2970,2742ce0b,125.0,N
f0a3751a-ade,SCH1,e4e73f49,2969,2742ce0b,124.0,T
f0a3751a-ade,SCH1,02a2bd18,2973,2742ce0b,132.0,X
f0d09223-18a,SCH4,5def1052,2980,cbbc1786,120.0,E
f0d09223-18a,SCH4,36bc08ca,2982,cbbc1786,126.0,H
f0d09223-18a,SCH4,9e3c9035,2978,cbbc1786,130.0,I
f0d09223-18a,SCH4,ca9148d5,2975,cbbc1786,133.0,M
f0d09223-18a,SCH4,c5edb1e6,2976,cbbc1786,129.0,N
f0d09223-18a,SCH4,b04a6308,2981,cbbc1786,130.0,R
f0d09223-18a,SCH4,a6078a20,2977,cbbc1786,135.0,T
f0d09223-18a,SCH4,c351cf5f,2979,cbbc1786,133.0,Y
f29c9d10-225,SCH4,40e8db3d,2984,e60d916b,133.0,E
f29c9d10-225,SCH4,52c62d0e,2983,e60d916b,132.0,H
f29c9d10-225,SCH4,7fa1c9d4,2986,e60d916b,133.0,N
f29c9d10-225,SCH4,70caf77f,2985,e60d916b,129.0,U
f2cffca4-43d,SCH8,26238943,2988,006570a8,127.0,C
f2cffca4-43d,SCH8,d7028244,2990,006570a8,128.0,E
f2cffca4-43d,SCH8,b76c09ed,2987,006570a8,133.0,H
f2cffca4-43d,SCH8,8058978f,2989,006570a8,123.0,N
f2f20d3e-f67,SCH2,0f98ffc1,2995,810b0d33,134.0,C
f2f20d3e-f67,SCH2,1ffc1c2d,2996,810b0d33,125.0,E
f2f20d3e-f67,SCH2,0a6fe8bf,3002,810b0d33,137.0,G
f2f20d3e-f67,SCH2,8f52bc06,3001,810b0d33,132.0,I
f2f20d3e-f67,SCH2,09d053f2,2997,810b0d33,131.0,M
f2f20d3e-f67,SCH2,8dada1ae,2994,810b0d33,130.0,S
f2f20d3e-f67,SCH7,d2a678f6,2993,bb2a9587,130.0,H
f2f20d3e-f67,SCH7,c7dfcb29,2992,bb2a9587,130.0,R
f2f20d3e-f67,SCH7,a69d3a85,2991,bb2a9587,131.0,U
f3707958-59b,SCH3,cf458395,3005,234b93f0,136.0,C
f3707958-59b,SCH3,488925b7,3004,234b93f0,130.0,N
f3b6288d-409,SCH3,e37084f3,3010,f21cc3b7,133.0,#
f3b6288d-409,SCH3,a9bade49,3009,f21cc3b7,138.0,C
f3b6288d-409,SCH3,bf0a67e2,3015,f21cc3b7,129.0,E
f3b6288d-409,SCH3,b36de538,3007,f21cc3b7,123.0,I
f3b6288d-409,SCH3,e20795c5,3011,f21cc3b7,131.0,M
f3b6288d-409,SCH3,26cd2c73,3008,f21cc3b7,132.0,N
f3b6288d-409,SCH3,8ab1766b,3014,f21cc3b7,125.0,R
f3b6288d-409,SCH3,0ebf60b5,3013,f21cc3b7,131.0,S
f43ec8a0-1b0,SCH5,51b722c9,3022,b4d4dfcb,143.0,C
f43ec8a0-1b0,SCH5,d9bda4f5,3020,b4d4dfcb,137.0,E
f43ec8a0-1b0,SCH5,e1c272a5,3021,b4d4dfcb,126.0,I
f43ec8a0-1b0,SCH5,c4b4f6b9,3023,b4d4dfcb,125.0,M
f43ec8a0-1b0,SCH8,70da57ed,3019,200a3f27,,G
f43ec8a0-1b0,SCH8,2d8e5d26,3018,200a3f27,133.0,O
f43ec8a0-1b0,SCH8,f1ca85a3,3016,200a3f27,129.0,S
f43ec8a0-1b0,SCH8,bab1254e,3017,200a3f27,123.0,Y
f44eeacd-7c5,SCH1,77f66a22,3027,21c3fbc1,133.0,E
f44eeacd-7c5,SCH1,69f75b65,3024,21c3fbc1,133.0,G
f44eeacd-7c5,SCH1,eaf6be77,3028,21c3fbc1,129.0,I
f44eeacd-7c5,SCH1,ef029d5e,3026,21c3fbc1,131.0,S
f44eeacd-7c5,SCH1,76f1353a,3030,21c3fbc1,142.0,T
f44eeacd-7c5,SCH1,a7a74a13,3025,21c3fbc1,132.0,Z
f4d02dd8-f22,SCH5,54f8a43c,3039,5dd505ed,131.0,C
f4d02dd8-f22,SCH5,8707bfa2,3031,5dd505ed,137.0,G
f4d02dd8-f22,SCH5,fe0add76,3033,5dd505ed,124.0,H
f4d02dd8-f22,SCH5,f3558ad0,3035,5dd505ed,133.0,M
f4d02dd8-f22,SCH5,18c64862,3034,5dd505ed,129.0,N
f4d02dd8-f22,SCH5,c1aef3d7,3036,5dd505ed,128.0,O
f4d02dd8-f22,SCH5,9529db2b,3032,5dd505ed,131.0,S
f535f86a-31c,SCH1,6acf108d,3052,b5c08cdd,125.0,#
f535f86a-31c,SCH1,3448ada0,3051,b5c08cdd,115.0,E
f535f86a-31c,SCH1,9ffde9d4,3050,b5c08cdd,134.0,M
f535f86a-31c,SCH1,e4ffa932,3049,b5c08cdd,134.0,S
f535f86a-31c,SCH8,7825abe0,3041,33e65790,130.0,C
f535f86a-31c,SCH8,5a66e374,3045,33e65790,134.0,E
f535f86a-31c,SCH8,166e4d27,3048,33e65790,132.0,G
f535f86a-31c,SCH8,6edc454e,3042,33e65790,136.0,I
f535f86a-31c,SCH8,d69a24c9,3044,33e65790,132.0,M
f535f86a-31c,SCH8,8dd49b83,3046,33e65790,135.0,N
f535f86a-31c,SCH8,b0e2ff04,3040,33e65790,131.0,O
f535f86a-31c,SCH8,14513e96,3043,33e65790,134.0,U
f65649e6-e36,SCH4,c5126e39,3055,d8148f80,131.0,E
f65649e6-e36,SCH4,07194fe1,3056,d8148f80,130.0,G
f65649e6-e36,SCH4,093363a5,3054,d8148f80,126.0,H
f65649e6-e36,SCH4,0c64379f,3061,d8148f80,125.0,M
f65649e6-e36,SCH4,414d0aad,3059,d8148f80,131.0,N
f65649e6-e36,SCH4,d00b8008,3053,d8148f80,131.0,S
f65649e6-e36,SCH4,b25bd6f1,3060,d8148f80,119.0,Z
f6ed7aa0-609,SCH4,c7c1be35,3064,bb7510eb,137.0,C
f6ed7aa0-609,SCH4,a8744803,3070,bb7510eb,120.0,G
f6ed7aa0-609,SCH4,4cad52c6,3065,bb7510eb,134.0,H
f6ed7aa0-609,SCH4,88592770,3063,bb7510eb,133.0,I
f6ed7aa0-609,SCH4,0e3479a4,3062,bb7510eb,134.0,M
f6ed7aa0-609,SCH4,88f16e14,3068,bb7510eb,132.0,N
f6ed7aa0-609,SCH4,df7d9ebb,3071,bb7510eb,130.0,O
f6f34af3-838,SCH2,41118fb5,3073,1f52f8ba,143.0,C
f6f34af3-838,SCH2,443c971b,3072,1f52f8ba,127.0,E
f6f34af3-838,SCH2,27a98fdc,3078,1f52f8ba,129.0,G
f6f34af3-838,SCH2,660ed80a,3075,1f52f8ba,127.0,M
f6f34af3-838,SCH2,ac69f47d,3079,1f52f8ba,124.0,O
f6f34af3-838,SCH2,9ee594dd,3074,1f52f8ba,124.0,Z
f7f88877-6f0,SCH3,d9608c32,3080,2f6354b6,116.0,#
f7f88877-6f0,SCH3,154460d2,3083,2f6354b6,135.0,C
f7f88877-6f0,SCH3,85cb9130,3084,2f6354b6,131.0,E
f7f88877-6f0,SCH3,8db8d138,3082,2f6354b6,140.0,G
f7f88877-6f0,SCH3,efa6591e,3087,2f6354b6,121.0,H
f7f88877-6f0,SCH3,7fc43b0f,3081,2f6354b6,121.0,T
f7f88877-6f0,SCH4,de844d16,3090,11793939,131.0,H
f7f88877-6f0,SCH4,316d15b0,3088,11793939,133.0,I
f7f88877-6f0,SCH4,f55462d1,3089,11793939,135.0,X
f7f88877-6f0,SCH5,f7e7f45b,3092,e6ce6015,127.0,#
f7f88877-6f0,SCH5,f6bc69f1,3096,e6ce6015,128.0,C
f7f88877-6f0,SCH5,86493ab5,3100,e6ce6015,134.0,G
f7f88877-6f0,SCH5,d7059813,3094,e6ce6015,134.0,H
f7f88877-6f0,SCH5,1341e96d,3099,e6ce6015,127.0,M
f7f88877-6f0,SCH5,78673161,3091,e6ce6015,134.0,N
f7f88877-6f0,SCH5,c3cf5c89,3093,e6ce6015,134.0,R
f7f88877-6f0,SCH5,05d6f0e6,3097,e6ce6015,135.0,S
f7f88877-6f0,SCH5,fa42f2f4,3095,e6ce6015,126.0,X
f86fd088-36d,SCH4,4a408247,3101,c851c056,130.0,N
f94dade7-34f,SCH5,da1bde28,3107,8e58aec0,133.0,E
f94dade7-34f,SCH5,23854db9,3108,8e58aec0,131.0,G
f94dade7-34f,SCH5,051e1120,3103,8e58aec0,130.0,I
f94dade7-34f,SCH5,5888f145,3102,8e58aec0,136.0,O
f94dade7-34f,SCH5,3b81c8bf,3105,8e58aec0,125.0,Y
f968722f-67f,SCH3,7a99a591,3124,58642a29,136.0,E
f968722f-67f,SCH3,fcc8e533,3117,58642a29,142.0,I
f968722f-67f,SCH3,9bf3e484,3119,58642a29,128.0,M
f968722f-67f,SCH3,e5e6503e,3118,58642a29,128.0,N
f968722f-67f,SCH3,694bd1e1,3121,58642a29,132.0,O
f968722f-67f,SCH3,f0af27af,3120,58642a29,135.0,S
f968722f-67f,SCH3,ce522e38,3123,58642a29,138.0,X
f968722f-67f,SCH8,7aab1219,3112,41d5b74a,130.0,C
f968722f-67f,SCH8,4bbaef2b,3115,41d5b74a,124.0,E
f968722f-67f,SCH8,d64fa23b,3110,41d5b74a,127.0,G
f968722f-67f,SCH8,6ad21cf5,3109,41d5b74a,129.0,I
f968722f-67f,SCH8,48ee45cb,3113,41d5b74a,133.0,R
f968722f-67f,SCH8,9653b572,3111,41d5b74a,136.0,T
f968722f-67f,SCH8,d74b8b18,3114,41d5b74a,131.0,X
f968722f-67f,SCH8,5c3d1e93,3116,41d5b74a,132.0,Y
fb57a3e6-51e,SCH2,da2407b5,3128,6a8d06ae,132.0,C
fb57a3e6-51e,SCH2,db530adc,3129,6a8d06ae,130.0,N
fb57a3e6-51e,SCH2,68429514,3126,6a8d06ae,121.0,O
fb57a3e6-51e,SCH2,511cce51,3131,6a8d06ae,131.0,R
fb57a3e6-51e,SCH2,53c0901f,3133,6a8d06ae,135.0,S
fb57a3e6-51e,SCH2,c969f582,3132,6a8d06ae,126.0,X
fb88ab22-120,SCH4,fffcb49a,3135,1eb493da,,C
fb88ab22-120,SCH4,e4214016,3138,1eb493da,134.0,G
fb88ab22-120,SCH4,553d31b6,3140,1eb493da,,M
fb88ab22-120,SCH4,21ab5a3d,3134,1eb493da,129.0,O
fb88ab22-120,SCH4,aaf82eae,3136,1eb493da,136.0,T
fbf9b905-9f6,SCH7,a6db1070,3141,ce26f43a,118.0,C
fbf9b905-9f6,SCH7,7c5a2d0b,3144,ce26f43a,131.0,E
fbf9b905-9f6,SCH7,dd168f1a,3145,ce26f43a,129.0,I
fbf9b905-9f6,SCH7,938b305b,3142,ce26f43a,135.0,N
fc339536-85d,SCH2,fdda268c,3150,245fd905,120.0,C
fc339536-85d,SCH2,2cfff1cc,3151,245fd905,131.0,E
fc339536-85d,SCH2,2a2c7f08,3149,245fd905,135.0,G
fc339536-85d,SCH2,b720f7bf,3156,245fd905,133.0,I
fc339536-85d,SCH2,a22b1b8b,3148,245fd905,132.0,M
fc339536-85d,SCH2,9550e153,3154,245fd905,134.0,N
fc339536-85d,SCH2,cb02bd30,3153,245fd905,130.0,O
fc339536-85d,SCH3,e03051e2,3157,7dcb5d5c,127.0,I
fc339536-85d,SCH5,7b1a8693,3159,ed98365f,129.0,C
fc339536-85d,SCH5,e4697943,3163,ed98365f,127.0,G
fc339536-85d,SCH5,da117b27,3167,ed98365f,133.0,I
fc339536-85d,SCH5,328ef607,3161,ed98365f,129.0,N
fc339536-85d,SCH5,4b8e0795,3162,ed98365f,129.0,S
fc339536-85d,SCH5,90742884,3160,ed98365f,138.0,T
fc339536-85d,SCH5,1f748766,3164,ed98365f,129.0,U
fc352a5a-408,SCH1,18f0c1b8,3173,5efe5c2d,133.0,#
fc352a5a-408,SCH1,7fee9492,3176,5efe5c2d,129.0,E
fc352a5a-408,SCH1,b87a0b55,3169,5efe5c2d,130.0,M
fc352a5a-408,SCH1,40ed40e3,3175,5efe5c2d,137.0,N
fc352a5a-408,SCH1,ce06bdc0,3171,5efe5c2d,130.0,O
fc56f5ad-193,SCH7,03bbe7a5,3177,ac300997,129.0,S
fc8a66b2-52d,SCH2,5a90cba4,3184,bcdb83ba,133.0,C
fc8a66b2-52d,SCH2,5b83a671,3179,bcdb83ba,123.0,H
fc8a66b2-52d,SCH2,8c3f8425,3180,bcdb83ba,126.0,N
fc8a66b2-52d,SCH2,6ba5a391,3183,bcdb83ba,135.0,O
fc8a66b2-52d,SCH2,560043c5,3181,bcdb83ba,131.0,Y
fc8a66b2-52d,SCH2,23cd5720,3178,bcdb83ba,117.0,Z
fc97aee9-e51,SCH2,ec6d00ac,3187,1c23a37e,136.0,C
fc97aee9-e51,SCH2,43805adf,3186,1c23a37e,137.0,E
fc97aee9-e51,SCH2,78e113d2,3191,1c23a37e,136.0,I
fc97aee9-e51,SCH2,832fda49,3190,1c23a37e,138.0,R
fc97aee9-e51,SCH2,9dd50f75,3189,1c23a37e,134.0,T
fc97aee9-e51,SCH2,52ccd162,3192,1c23a37e,134.0,U
fca95526-383,SCH3,8cf0470a,3196,54c88fcb,123.0,E
fca95526-383,SCH3,26fd443f,3194,54c88fcb,127.0,H
fca95526-383,SCH3,5b2b7743,3197,54c88fcb,128.0,I
fca95526-383,SCH3,e84ac824,3198,54c88fcb,124.0,O
fca95526-383,SCH3,22fe8a5a,3199,54c88fcb,121.0,R
fca95526-383,SCH3,65a020e1,3195,54c88fcb,126.0,T
fcb95faa-cf3,SCH2,ca7b25be,3209,a7cfb5ff,,E
fcb95faa-cf3,SCH2,56c860af,3210,a7cfb5ff,128.0,G
fcb95faa-cf3,SCH2,50efdc6e,3208,a7cfb5ff,127.0,H
fcb95faa-cf3,SCH2,2bd30cf8,3215,a7cfb5ff,126.0,I
fcb95faa-cf3,SCH2,13cd43ab,3207,a7cfb5ff,130.0,M
fcb95faa-cf3,SCH2,b87a2f7f,3214,a7cfb5ff,141.0,S
fcb95faa-cf3,SCH7,806b779f,3204,ea5e3b37,129.0,C
fcb95faa-cf3,SCH7,3ab90aff,3205,ea5e3b37,125.0,E
fcb95faa-cf3,SCH7,5ee3e3f7,3202,ea5e3b37,133.0,H
fcb95faa-cf3,SCH7,ad5e8e38,3203,ea5e3b37,127.0,N
fcb95faa-cf3,SCH7,94a77825,3200,ea5e3b37,122.0,X
fcb95faa-cf3,SCH7,5d7a5aa2,3206,ea5e3b37,140.0,Y
fcefc173-205,SCH4,a4e9ad89,3217,7506a37d,131.0,H
fcefc173-205,SCH4,4b40150b,3216,7e3646e4,123.0,I
fcefc173-205,SCH4,a4e9ad89,3217,7e3646e4,126.0,N
fcefc173-205,SCH4,4b40150b,3216,7506a37d,118.0,Y
fcefc173-205,SCH6,223bd0c1,3218,0a649db0,130.0,G
fcf943c1-90a,SCH6,bc72a1a1,3219,7da8965d,128.0,I
fd2f67c3-c9a,SCH3,0ff0e430,3221,5eec6f81,133.0,#
fd2f67c3-c9a,SCH3,0921d81d,3220,5eec6f81,130.0,O
fd2f67c3-c9a,SCH3,14bcae5f,3222,5eec6f81,,R
fd3f2c9e-77b,SCH1,467c845b,3227,36ce2336,139.0,C
fd3f2c9e-77b,SCH1,f673cc80,3224,36ce2336,124.0,N
fd3f2c9e-77b,SCH1,7658038e,3223,36ce2336,127.0,O
fd3f2c9e-77b,SCH1,f859566f,3232,36ce2336,139.0,T
fd3f2c9e-77b,SCH1,69bf0682,3228,36ce2336,126.0,X
fd3f2c9e-77b,SCH1,6e7d4256,3225,36ce2336,127.0,Y
fd3f2c9e-77b,SCH1,7d232b18,3226,36ce2336,124.0,Z
fd3f2c9e-77b,SCH3,dffbc7d0,3233,6d38b45d,136.0,C
fd3f2c9e-77b,SCH3,adcd0d25,3234,6d38b45d,124.0,E
fd3f2c9e-77b,SCH3,976ec4ba,3237,6d38b45d,131.0,H
fd3f2c9e-77b,SCH3,3a2adb33,3238,6d38b45d,133.0,M
fd3f2c9e-77b,SCH3,13bbd87a,3236,6d38b45d,124.0,N
fd3f2c9e-77b,SCH3,fceeedd9,3239,6d38b45d,127.0,O
fd3f2c9e-77b,SCH3,155bbb69,3235,6d38b45d,129.0,U
fdc6b150-491,SCH2,56a03e21,3244,7c7be46f,129.0,G
fdc6b150-491,SCH2,2bb2da6d,3248,7c7be46f,129.0,H
fdc6b150-491,SCH2,474b9763,3242,7c7be46f,121.0,M
fdc6b150-491,SCH2,4d8c3d33,3243,7c7be46f,130.0,N
fdc6b150-491,SCH2,0e942b61,3245,7c7be46f,124.0,R
fdcdf456-6fb,SCH4,e6d848d8,3251,4fc8b6d7,122.0,H
fe42387e-134,SCH3,2c820318,3253,4ac2a119,121.0,E
fe42387e-134,SCH3,31345483,3252,4ac2a119,127.0,S
ff403748-c75,SCH7,193a2c6b,3260,8684c08a,123.0,C
ff403748-c75,SCH7,0568aca0,3255,8684c08a,138.0,E
ff403748-c75,SCH7,07dd41d7,3254,8684c08a,130.0,G
ff403748-c75,SCH7,67725953,3256,8684c08a,127.0,H
ff403748-c75,SCH7,09e0a31f,3261,8684c08a,130.0,I
ff403748-c75,SCH7,8ebfb903,3258,8684c08a,127.0,M
ff7e8742-36a,SCH4,1028fa00,3262,afce83c8,135.0,E
ff7e8742-36a,SCH4,1e4d7e3a,3263,afce83c8,132.0,H
ff8fe436-66a,SCH5,fdc47325,3265,b7503f0a,123.0,C
ff8fe436-66a,SCH5,ee9799ca,3268,b7503f0a,124.0,G
ff8fe436-66a,SCH5,791acc7d,3269,b7503f0a,127.0,M
ff8fe436-66a,SCH5,b3c48d99,3267,b7503f0a,134.0,S
ff8fe436-66a,SCH5,ab80f69f,3266,b7503f0a,127.0,U
ff8fe436-66a,SCH7,8ca9112c,3274,89da5ff7,115.0,C
ff8fe436-66a,SCH7,65cb6bd8,3277,89da5ff7,126.0,E
ff8fe436-66a,SCH7,1f8490f2,3270,89da5ff7,147.0,G
ff8fe436-66a,SCH7,6b6accec,3272,89da5ff7,135.0,H
ff8fe436-66a,SCH7,31fce1b6,3276,89da5ff7,127.0,I
ff8fe436-66a,SCH7,ef3edd0d,3275,89da5ff7,134.0,O
ff8fe436-66a,SCH7,c2248e7f,3273,89da5ff7,122.0,R
ff8fe436-66a,SCH7,9cb0fd0c,3271,89da5ff7,147.0,U
ff92d39e-b74,SCH1,68ef0287,3278,52bd4754,131.0,H
ff92d39e-b74,SCH1,36e4f989,3281,52bd4754,131.0,N
ff92d39e-b74,SCH1,3ec5b403,3279,52bd4754,131.0,Z
ffa4cbab-227,SCH5,65d05925,3285,595d71b0,129.0,E
ffa4cbab-227,SCH5,b3e6d70f,3284,595d71b0,127.0,I
ffa4cbab-227,SCH5,640ab7e2,3286,595d71b0,130.0,X
