pupilonrolltableid,NativeId,senneedstableid,senneedsorderseqcolumn,sourceid,sentyperank,sentype
66280299-ebe,SCH5,271d4327,6733,744e5a33,4.0,2605b56b
66280299-ebe,SCH5,a80ea29a,6729,744e5a33,2.0,47159f34
66280299-ebe,SCH5,babfd873,6731,744e5a33,1.0,49f29c42
66280299-ebe,SCH5,2c0f10e7,6730,744e5a33,1.0,8b8bba0f
66280299-ebe,SCH5,acce366e,6732,744e5a33,1.0,a814bc58
66280299-ebe,SCH5,ea40bfde,6727,744e5a33,1.0,b86fca81
66481072-368,SCH1,046f74ad,6742,8f9d21d8,2.0,11f8c40e
66481072-368,SCH1,0abb46cf,6737,8f9d21d8,3.0,524d8958
66481072-368,SCH1,64acce4d,6738,8f9d21d8,2.0,5b3f570d
66481072-368,SCH1,4372fdf7,6739,8f9d21d8,1.0,94cbf79c
66481072-368,SCH1,2f014804,6736,8f9d21d8,3.0,bc4bef69
66481072-368,SCH1,2c189fb7,6735,8f9d21d8,4.0,c6c8b404
66481072-368,SCH1,fb373590,6740,8f9d21d8,2.0,cfcb3474
66481072-368,SCH1,06a168b9,6741,8f9d21d8,1.0,ffa139f3
665c52df-f1a,SCH2,4fa25ff8,6745,b521360f,1.0,05595a9c
665c52df-f1a,SCH2,fbc8d3e6,6743,b521360f,1.0,69bd9479
665c52df-f1a,SCH2,52b70c79,6744,b521360f,3.0,af8cc6a5
66a620ad-44d,SCH7,7d6d0bb6,6746,aeff896a,8.0,195fc560
66a620ad-44d,SCH7,6eb42aed,6753,aeff896a,2.0,2023f381
66a620ad-44d,SCH7,60aed364,6751,aeff896a,2.0,2a6a6fd0
66a620ad-44d,SCH7,93693461,6750,aeff896a,1.0,5a4b5681
66a620ad-44d,SCH7,c1379e5e,6747,aeff896a,4.0,d28b4ec6
66a620ad-44d,SCH7,0ac7648f,6748,aeff896a,3.0,d5c61a7c
66a620ad-44d,SCH7,b44a2b6e,6749,aeff896a,1.0,d9dabebd
66a620ad-44d,SCH7,d38cd2f8,6752,aeff896a,4.0,e2a5bf4f
66acf859-b97,SCH5,1c13a4c0,6754,d1a7ab61,3.0,c390c464
66cee34c-ca2,SCH4,30d83182,6760,4b6198e6,2.0,66edf180
66cee34c-ca2,SCH4,d4b6ea96,6757,4b6198e6,3.0,68fb9c4a
66cee34c-ca2,SCH4,505745d8,6756,4b6198e6,1.0,699919ae
66cee34c-ca2,SCH4,ac4770db,6762,4b6198e6,1.0,860b6b28
66cee34c-ca2,SCH4,933159ba,6761,4b6198e6,2.0,9dc9a76d
66cee34c-ca2,SCH4,bf577ed3,6759,4b6198e6,4.0,b3c831c2
66cee34c-ca2,SCH4,12d6373c,6758,4b6198e6,2.0,bce0debd
66cee34c-ca2,SCH4,e3e096cd,6755,4b6198e6,3.0,e4048d1d
66d959dd-d11,SCH1,49aa0029,6765,7724d671,1.0,1b8b2de9
66d959dd-d11,SCH1,854b2d1b,6766,7724d671,3.0,3e0bad4a
66d959dd-d11,SCH1,f93b4e24,6763,7724d671,2.0,af659288
66d959dd-d11,SCH1,c32955a4,6767,7724d671,1.0,d86ee5c2
66d959dd-d11,SCH1,2ca5c844,6764,7724d671,3.0,e74815db
66e0326e-2bc,SCH7,1e01770d,6771,62778778,2.0,0113b267
66e0326e-2bc,SCH7,f0c55058,6769,62778778,1.0,197befc5
66e0326e-2bc,SCH7,05400449,6768,62778778,3.0,2d904396
66e0326e-2bc,SCH7,e88f3444,6770,62778778,5.0,8ccbcc18
66e0326e-2bc,SCH7,f3a18999,6772,62778778,1.0,8e3db755
66e0326e-2bc,SCH7,a97c1a34,6773,62778778,4.0,ba87fced
66e3218f-9a4,SCH7,b1b686ec,6777,93ae013a,6.0,17b29b1e
66e3218f-9a4,SCH7,26128c3e,6775,93ae013a,1.0,24143160
66e3218f-9a4,SCH7,f56aeae1,6776,93ae013a,1.0,765b9c96
66e3218f-9a4,SCH7,dbc18bbe,6774,93ae013a,1.0,7d9c124c
671411ae-c84,SCH2,07275dda,6781,524117a9,4.0,9f07bbdf
671411ae-c84,SCH2,00e7b9d2,6779,524117a9,1.0,cd806951
671411ae-c84,SCH2,6346727e,6778,524117a9,1.0,d7ba8c68
671411ae-c84,SCH2,b4d03a81,6780,524117a9,4.0,e1714f1e
6718e04d-211,SCH6,33a24090,6785,e56fb278,3.0,12971a92
6718e04d-211,SCH6,af27a41c,6783,e56fb278,6.0,14887930
6718e04d-211,SCH6,14c7dcb7,6788,e56fb278,1.0,338edd05
6718e04d-211,SCH6,c8438c43,6784,e56fb278,5.0,5d257bcf
6718e04d-211,SCH6,e090e988,6787,e56fb278,2.0,6c5155f7
6718e04d-211,SCH6,6bd0b657,6782,e56fb278,3.0,a6ce48e7
6718e04d-211,SCH6,555990d1,6786,e56fb278,4.0,c0645335
671c1f7b-765,SCH3,f552cab2,6792,d2601a1d,3.0,05c58dd6
671c1f7b-765,SCH3,7d56078e,6793,d2601a1d,1.0,47e822e5
671c1f7b-765,SCH3,774f9bcd,6790,d2601a1d,1.0,6fa0767e
671c1f7b-765,SCH3,49d3aa89,6789,d2601a1d,4.0,a51964f8
671c1f7b-765,SCH3,dd5bb4aa,6791,d2601a1d,1.0,dec8c647
67416b3f-837,SCH5,cf426d45,6796,14d3d029,6.0,5ccdabd2
67416b3f-837,SCH5,f4b12a8a,6797,14d3d029,1.0,653ada19
67416b3f-837,SCH5,4240fa4d,6794,14d3d029,1.0,c1fa714f
67416b3f-837,SCH5,a5e1265e,6795,14d3d029,4.0,d29049df
67565277-df2,SCH3,bb1dacc4,6801,474d3d76,1.0,0a0b6ff2
67565277-df2,SCH3,28683fdd,6799,474d3d76,3.0,1e72ed3d
67565277-df2,SCH3,8d1ea77e,6798,474d3d76,1.0,238ae19e
67565277-df2,SCH3,92663e36,6803,474d3d76,3.0,6817f7de
67565277-df2,SCH3,074a7f35,6800,474d3d76,1.0,c841a284
67565277-df2,SCH3,18d98144,6802,474d3d76,4.0,ebc14e35
67603684-ef4,SCH3,be558fa6,6809,b0c73366,1.0,04d5e95c
67603684-ef4,SCH3,f609cda3,6804,b0c73366,3.0,2f9e7f8c
67603684-ef4,SCH3,b63b5654,6807,b0c73366,3.0,6514da37
67603684-ef4,SCH3,3bf76ce7,6805,b0c73366,3.0,6d1d0aff
67603684-ef4,SCH3,1f59fbcb,6806,b0c73366,2.0,7536add0
67603684-ef4,SCH3,7df2427b,6808,b0c73366,2.0,e91ade4a
676a8aba-9f1,SCH8,ac846ad8,6810,8b6fd472,2.0,24c174b1
677717e9-8c1,SCH7,8e0d8818,6812,d7cf8a05,1.0,6c42bd20
677717e9-8c1,SCH7,575ffd32,6811,d7cf8a05,4.0,81f2c929
677717e9-8c1,SCH7,6e808554,6813,d7cf8a05,1.0,b1bc6036
677717e9-8c1,SCH7,d5429754,6814,d7cf8a05,1.0,d1e60a2f
677de252-a2a,SCH5,b59fd022,6817,0f31a6a6,1.0,07274786
677de252-a2a,SCH5,7dbb6390,6815,0f31a6a6,1.0,ae5fbc6b
677de252-a2a,SCH5,7db060ff,6816,0f31a6a6,3.0,d0634433
6797ca7d-737,SCH3,8a7561e7,6820,e54f5f2b,1.0,207f0013
6797ca7d-737,SCH3,044135c1,6827,e54f5f2b,5.0,36d6e87e
6797ca7d-737,SCH3,e53504c0,6822,e54f5f2b,1.0,985250da
6797ca7d-737,SCH3,c587a357,6824,e54f5f2b,7.0,b2241f7a
6797ca7d-737,SCH3,a26b54f6,6826,e54f5f2b,1.0,b40e065e
6797ca7d-737,SCH3,67a4e29b,6823,e54f5f2b,2.0,c19f68ce
6797ca7d-737,SCH3,92068d58,6818,e54f5f2b,1.0,d260ff54
6797ca7d-737,SCH3,fdcd7b23,6825,e54f5f2b,5.0,dae64d91
6797ca7d-737,SCH3,b801c961,6821,e54f5f2b,1.0,dff52b3c
6797ca7d-737,SCH3,19e1afd7,6819,e54f5f2b,1.0,fa5c95c5
679871ca-c5b,SCH7,a7d322ae,6829,972867b3,1.0,1bc9db69
679871ca-c5b,SCH7,12c3c315,6828,972867b3,2.0,b2a79a5c
67b578fe-ad3,SCH4,0b12d95f,6837,4e8d6ed1,4.0,0f160158
67b578fe-ad3,SCH4,0a4dbaa9,6831,4e8d6ed1,5.0,131c0a23
67b578fe-ad3,SCH4,7bce0f4d,6838,4e8d6ed1,1.0,27e34e5d
67b578fe-ad3,SCH4,d6d55254,6836,4e8d6ed1,4.0,6421342f
67b578fe-ad3,SCH4,30b2c869,6833,4e8d6ed1,6.0,6a74c716
67b578fe-ad3,SCH4,836662ea,6830,4e8d6ed1,1.0,abd8206c
67b578fe-ad3,SCH4,2be58ed2,6839,4e8d6ed1,4.0,ca1e4142
67b578fe-ad3,SCH4,d752cf80,6832,4e8d6ed1,2.0,e4455d28
67b578fe-ad3,SCH4,5ade4378,6834,4e8d6ed1,1.0,e5817bb8
67b578fe-ad3,SCH4,1f9cd481,6835,4e8d6ed1,4.0,ea4a70e0
67c15cfa-be3,SCH1,e40593c7,6840,d9be1d8b,1.0,024fa447
67c15cfa-be3,SCH1,f89ea3d0,6843,d9be1d8b,1.0,0eb74073
67c15cfa-be3,SCH1,a9a20ea9,6844,d9be1d8b,1.0,387cb195
67c15cfa-be3,SCH1,983e1382,6842,d9be1d8b,1.0,7345ffd3
67c15cfa-be3,SCH1,dbedb3b3,6841,d9be1d8b,1.0,8ae3e391
67cf87fc-54b,SCH7,7590be0c,6845,2c4f5462,6.0,a7e14083
67cf87fc-54b,SCH7,77e7d0ee,6846,2c4f5462,3.0,cd64370d
67d5312a-014,SCH2,73aa00fb,6851,6097e931,2.0,86be4e43
67d5312a-014,SCH2,edc875c5,6849,6097e931,3.0,b6468c91
67d5312a-014,SCH2,d612906c,6848,6097e931,4.0,ccc8c59f
67d5312a-014,SCH2,4458bfc3,6847,6097e931,4.0,e4907c35
67d5312a-014,SCH2,b75e40da,6850,6097e931,1.0,ff7993b3
67fbe7cc-09c,SCH8,42a62701,6856,116fe44e,1.0,297ec2e1
67fbe7cc-09c,SCH8,6f3bf816,6854,116fe44e,1.0,2b9101f8
67fbe7cc-09c,SCH8,cda41105,6859,116fe44e,1.0,51fa9bbb
67fbe7cc-09c,SCH8,367765eb,6853,116fe44e,6.0,6d45a4ff
67fbe7cc-09c,SCH8,19d7a96e,6855,116fe44e,1.0,8cf08541
67fbe7cc-09c,SCH8,7dd40b49,6857,116fe44e,3.0,9aa2b803
67fbe7cc-09c,SCH8,deca4a0d,6852,116fe44e,4.0,a26fb57f
67fbe7cc-09c,SCH8,0ccafedf,6858,116fe44e,2.0,b56b2134
67fc82fb-626,SCH7,36094d60,6862,56f4dc94,1.0,3a90d0a7
67fc82fb-626,SCH7,973000f6,6861,56f4dc94,4.0,abd95053
67fc82fb-626,SCH7,2d61d3df,6860,56f4dc94,4.0,c535af42
68169a4a-c5b,SCH7,0943844f,6864,4568b5dc,2.0,1ba2cc5f
68169a4a-c5b,SCH7,96af83fe,6865,4568b5dc,1.0,374b2867
68169a4a-c5b,SCH7,c6992d40,6866,4568b5dc,1.0,ad79ca3b
68169a4a-c5b,SCH7,7a57b079,6863,4568b5dc,6.0,e6da14a5
6820ddd5-f03,SCH7,67c49047,6868,31c22b2d,1.0,14661117
6820ddd5-f03,SCH7,bdafd49b,6870,31c22b2d,1.0,25faa253
6820ddd5-f03,SCH7,102473d6,6869,31c22b2d,1.0,73ae49d0
6820ddd5-f03,SCH7,177cf182,6867,31c22b2d,4.0,882fa3e1
682b1452-329,SCH6,730cdced,6872,6d28ccb1,1.0,1f028b05
682b1452-329,SCH6,402c815a,6871,6d28ccb1,2.0,3a2005ee
682b1452-329,SCH6,10f18535,6875,6d28ccb1,3.0,50142b25
682b1452-329,SCH6,c305845c,6874,6d28ccb1,1.0,bd7b08f8
682b1452-329,SCH6,a15254f6,6873,6d28ccb1,1.0,c1067542
682ddceb-efa,SCH6,5d3b0727,6880,53186006,1.0,27609b65
682ddceb-efa,SCH6,cb8cc03c,6879,53186006,3.0,a080bdbc
682ddceb-efa,SCH6,e7ee4895,6876,53186006,3.0,c09fbace
682ddceb-efa,SCH6,b835df69,6877,53186006,1.0,f15dea7c
682ddceb-efa,SCH6,e9f876a4,6881,53186006,4.0,f8aec992
682ddceb-efa,SCH6,c6a12e61,6878,53186006,3.0,fcc4cd1b
684d6411-9e0,SCH5,c7358185,6887,73f7bcf6,5.0,019e2529
684d6411-9e0,SCH5,e7d39ccc,6886,73f7bcf6,1.0,0eb0529e
684d6411-9e0,SCH5,0a3d8799,6885,73f7bcf6,2.0,629ba59d
684d6411-9e0,SCH5,1c36df63,6883,73f7bcf6,3.0,6e1518ae
684d6411-9e0,SCH5,7de5066d,6884,73f7bcf6,3.0,bd11fdde
684d6411-9e0,SCH5,fc141f4d,6882,73f7bcf6,1.0,e280fa4f
685dfbbb-5da,SCH5,5d3ceaa3,6889,44565123,1.0,7e6a261d
685dfbbb-5da,SCH5,56ad4dba,6888,44565123,1.0,eb22842d
685dfbbb-5da,SCH5,e7f5a1d6,6890,44565123,5.0,ee32f20a
6874b906-985,SCH6,e0e947dd,6895,b7a81b19,4.0,2f172a57
6874b906-985,SCH6,d6977644,6892,b7a81b19,4.0,337b9892
6874b906-985,SCH6,54f84429,6896,b7a81b19,3.0,7561c320
6874b906-985,SCH6,a316c5a2,6894,b7a81b19,3.0,9f554228
6874b906-985,SCH6,ddb72061,6893,b7a81b19,2.0,b9b67c77
6874b906-985,SCH6,8f321d88,6891,b7a81b19,5.0,e495cc46
68ac0acf-ae7,SCH8,13c4d685,6898,bbc2c0db,2.0,3da3ba7a
68ac0acf-ae7,SCH8,ef4ee69e,6899,bbc2c0db,2.0,51e504af
68ac0acf-ae7,SCH8,7a7a5291,6897,bbc2c0db,1.0,a94a3207
68dd6fe1-360,SCH1,03c89155,6900,25ee302d,4.0,f220b6a5
68e21903-a27,SCH8,3256982c,6901,40c256d5,1.0,2662c820
68e21903-a27,SCH8,26d654fb,6902,40c256d5,2.0,cd87a954
68eb2c98-490,SCH5,566582a0,6907,82db75f8,1.0,0766ebe4
68eb2c98-490,SCH5,0bd7eb28,6906,82db75f8,4.0,106f6e89
68eb2c98-490,SCH5,d261b9f3,6905,82db75f8,3.0,12c8e3c8
68eb2c98-490,SCH5,e1f9ca26,6909,82db75f8,1.0,16e4be52
68eb2c98-490,SCH5,fda3e874,6903,82db75f8,7.0,33ecfea6
68eb2c98-490,SCH5,c24d5f41,6908,82db75f8,1.0,65fa1910
68eb2c98-490,SCH5,aa8afaf4,6904,82db75f8,4.0,994faf68
68eb7075-180,SCH3,f80edd92,6913,d2cc19e5,3.0,001ccbd6
68eb7075-180,SCH3,842c12ec,6916,d2cc19e5,1.0,14cb273c
68eb7075-180,SCH3,43147f0e,6911,d2cc19e5,4.0,5cdf1836
68eb7075-180,SCH3,cecc04b8,6910,d2cc19e5,3.0,7f20bc77
68eb7075-180,SCH3,0aa150c7,6912,d2cc19e5,3.0,ce31927f
68eb7075-180,SCH3,72de8076,6914,d2cc19e5,1.0,d58dbd41
68eb7075-180,SCH3,27a4e864,6915,d2cc19e5,3.0,e9b3326c
68f7de57-38f,SCH2,5525a6a8,6917,107fc2db,2.0,5d536922
68f7de57-38f,SCH2,116d99bc,6918,107fc2db,3.0,9220d646
6904a550-1fb,SCH1,1c032871,6922,00d5c8b1,2.0,1a09b6d1
6904a550-1fb,SCH1,cf318798,6921,00d5c8b1,3.0,79a80ee9
6904a550-1fb,SCH1,c9a4278a,6920,00d5c8b1,6.0,9a0e2118
6904a550-1fb,SCH1,f51f75df,6919,00d5c8b1,1.0,b68a2c70
691c3441-359,SCH3,9c8c92f5,6925,6d612bac,2.0,769504dd
691c3441-359,SCH3,cbc0dfd2,6923,6d612bac,3.0,7ad462bc
691c3441-359,SCH3,1a687d38,6924,6d612bac,4.0,ce2e66d5
691c3441-359,SCH3,090d5ac7,6926,6d612bac,6.0,f6caaca0
692aa8a4-bb1,SCH7,32143c3a,6935,7c3c4e03,5.0,06c3daed
692aa8a4-bb1,SCH7,a03a15a3,6927,7c3c4e03,2.0,1f2d0d83
692aa8a4-bb1,SCH7,90b463bf,6931,7c3c4e03,2.0,3cdc75ab
692aa8a4-bb1,SCH7,d2ac1ccd,6928,7c3c4e03,1.0,a5f26687
692aa8a4-bb1,SCH7,41d070e6,6932,7c3c4e03,3.0,ac42e3fd
692aa8a4-bb1,SCH7,64a9af4b,6934,7c3c4e03,1.0,b7d91174
692aa8a4-bb1,SCH7,7c1aa6bc,6929,7c3c4e03,3.0,c88bdb07
692aa8a4-bb1,SCH7,8a7cad93,6930,7c3c4e03,2.0,f309631d
692aa8a4-bb1,SCH7,5a42ee00,6933,7c3c4e03,1.0,fdbd97c1
693ad8f4-bd5,SCH1,d0ed22e2,6944,6750fc86,3.0,12ea073e
693ad8f4-bd5,SCH1,55648f1e,6938,6750fc86,3.0,368125e9
693ad8f4-bd5,SCH1,1c9f6bbe,6939,6750fc86,2.0,3dca8884
693ad8f4-bd5,SCH1,c131f339,6936,6750fc86,1.0,4397ec59
693ad8f4-bd5,SCH1,e3b022d5,6941,6750fc86,1.0,6ec6f3d5
693ad8f4-bd5,SCH1,4308933d,6942,6750fc86,1.0,7557effe
693ad8f4-bd5,SCH1,ede88cfa,6937,6750fc86,1.0,c1e03c5c
693ad8f4-bd5,SCH1,35a54b79,6940,6750fc86,1.0,d774665b
693ad8f4-bd5,SCH1,523bb558,6943,6750fc86,6.0,f3d25dc9
69609092-927,SCH3,c8948751,6946,2593aa96,4.0,0d821016
69609092-927,SCH3,0c2857c3,6945,2593aa96,3.0,28e25ace
69609092-927,SCH3,85091d06,6950,2593aa96,4.0,41143d5c
69609092-927,SCH3,8bcaac39,6953,2593aa96,1.0,6f712523
69609092-927,SCH3,70344c1f,6952,2593aa96,5.0,b2eeaa2d
69609092-927,SCH3,7fe6839d,6951,2593aa96,2.0,ba205dbe
69609092-927,SCH3,229be944,6949,2593aa96,4.0,c7ac682d
69609092-927,SCH3,d8e5fbae,6948,2593aa96,2.0,cef64cfb
69609092-927,SCH3,831ccb83,6947,2593aa96,1.0,f5b00ff4
697b980b-72d,SCH6,654aafc7,6954,ed2ec10d,1.0,28124011
697b980b-72d,SCH6,e2a3bd3a,6956,ed2ec10d,1.0,8ac5eb08
697b980b-72d,SCH6,8cbd22f6,6955,ed2ec10d,1.0,e2b576f6
698161de-e21,SCH3,df495445,6959,75730321,1.0,18e766bc
698161de-e21,SCH3,665af970,6957,75730321,1.0,78059a25
698161de-e21,SCH3,98a35e52,6961,75730321,1.0,b94eda01
698161de-e21,SCH3,f6a0e42f,6958,75730321,1.0,c46c4487
698161de-e21,SCH3,aaaecb5b,6960,75730321,1.0,df4e78c4
69a55eb2-6dd,SCH2,47cdc435,6963,3c8a06c1,3.0,4e098a48
69a55eb2-6dd,SCH2,5dfa9d30,6962,3c8a06c1,4.0,a7213f6c
69f1e50b-75d,SCH8,3d192610,6965,76a6fe20,5.0,063f8e71
69f1e50b-75d,SCH8,5b6cb15b,6964,76a6fe20,2.0,920f4eaa
69f1e50b-75d,SCH8,1677dae6,6967,76a6fe20,3.0,9f15c927
69f1e50b-75d,SCH8,093209d1,6966,76a6fe20,3.0,cb3280d9
6a23fcf5-63d,SCH7,0f908d69,6968,8c2477e0,4.0,4dc87ffe
6a23fcf5-63d,SCH7,061dff82,6970,8c2477e0,1.0,5d0a82b3
6a23fcf5-63d,SCH7,230ecc76,6969,8c2477e0,5.0,8f80ce0f
6a51eec8-517,SCH3,4f7bfdb0,6973,aa25c13b,3.0,48daaec1
6a51eec8-517,SCH3,09ecfdec,6974,aa25c13b,1.0,69fb0345
6a51eec8-517,SCH3,e0c2624c,6971,aa25c13b,1.0,a3f49b3a
6a51eec8-517,SCH3,64855ce9,6972,aa25c13b,6.0,e3b52b29
6a51eec8-517,SCH3,71157ed5,6975,aa25c13b,1.0,fd8b32a6
6a6eda93-11f,SCH5,d05a1e9d,6978,f1f47915,1.0,19fb870e
6a6eda93-11f,SCH5,f1905c2f,6980,f1f47915,1.0,3e6d1a4c
6a6eda93-11f,SCH5,183e5895,6979,f1f47915,2.0,594e793c
6a6eda93-11f,SCH5,88d7fe89,6976,f1f47915,4.0,a6ceb4c5
6a6eda93-11f,SCH5,65a23b01,6977,f1f47915,1.0,db945ec9
6a824ec3-d45,SCH4,600133f1,6986,a8275742,2.0,3377175f
6a824ec3-d45,SCH4,56a89425,6989,a8275742,1.0,3afb01fb
6a824ec3-d45,SCH4,f06b8abf,6985,a8275742,3.0,3d6dacd8
6a824ec3-d45,SCH4,76e260d0,6984,a8275742,3.0,6504a908
6a824ec3-d45,SCH4,6d1acf37,6987,a8275742,5.0,78b97844
6a824ec3-d45,SCH4,0768536d,6981,a8275742,4.0,7c4c2708
6a824ec3-d45,SCH4,507a8621,6988,a8275742,4.0,ce64ac73
6a824ec3-d45,SCH4,caefa9dc,6983,a8275742,2.0,ce9725f8
6a824ec3-d45,SCH4,62124a86,6990,a8275742,2.0,effa0107
6a824ec3-d45,SCH4,32d1cd9f,6982,a8275742,1.0,f9004ca6
6aa80a41-d18,SCH6,1ad6a787,6993,cf3b2c44,4.0,17e4e337
6aa80a41-d18,SCH6,ae0d275a,6996,cf3b2c44,1.0,4226ccab
6aa80a41-d18,SCH6,81553ad6,6997,cf3b2c44,2.0,547cc03d
6aa80a41-d18,SCH6,93edec42,6994,cf3b2c44,1.0,6818696c
6aa80a41-d18,SCH6,ce015a9f,6995,cf3b2c44,3.0,83318ff3
6aa80a41-d18,SCH6,85d09569,6999,cf3b2c44,1.0,9b203c9b
6aa80a41-d18,SCH6,56665a9f,6992,cf3b2c44,1.0,a0dd9b5f
6aa80a41-d18,SCH6,df53aa0a,6998,cf3b2c44,1.0,cff376c7
6aa80a41-d18,SCH6,32090071,6991,cf3b2c44,1.0,d89996b8
6ab6802b-02c,SCH1,9b69e8d0,7008,37bed0db,1.0,161a67ee
6ab6802b-02c,SCH1,35c96221,7003,37bed0db,1.0,1b03e3fd
6ab6802b-02c,SCH1,226773e7,7004,37bed0db,1.0,941e0570
6ab6802b-02c,SCH1,1f619479,7006,37bed0db,2.0,95e78766
6ab6802b-02c,SCH1,905ecc99,7007,37bed0db,1.0,9bd9b9d6
6ab6802b-02c,SCH1,7b3f34fa,7005,37bed0db,2.0,a13ec259
6ab6802b-02c,SCH1,59e370c7,7002,37bed0db,1.0,d5c85dd4
6ab6802b-02c,SCH1,7790ee6a,7001,37bed0db,1.0,ec137787
6ab6802b-02c,SCH1,effdc18e,7000,37bed0db,2.0,fba1b583
6b078568-ea0,SCH1,d6af644b,7009,d1cfe2a0,3.0,094ad316
6b078568-ea0,SCH1,e817f480,7010,d1cfe2a0,1.0,56172d3f
6b096237-0f6,SCH2,977b426f,7015,05ad1d53,1.0,06a5f403
6b096237-0f6,SCH2,d0787134,7019,05ad1d53,1.0,3612235f
6b096237-0f6,SCH2,06e7bc9c,7012,05ad1d53,6.0,561824c8
6b096237-0f6,SCH2,b900f1d5,7017,05ad1d53,2.0,608879f2
6b096237-0f6,SCH2,e7432105,7011,05ad1d53,4.0,a5868775
6b096237-0f6,SCH2,38163433,7018,05ad1d53,1.0,ae6fbafd
6b096237-0f6,SCH2,a3cad5f9,7016,05ad1d53,5.0,b98f85af
6b096237-0f6,SCH2,ca61ae3c,7014,05ad1d53,2.0,c22ed92b
6b096237-0f6,SCH2,a96a8ba1,7013,05ad1d53,4.0,fe82e829
6b17e8a5-adc,SCH2,350985b5,7024,f889cee5,5.0,1deeaab1
6b17e8a5-adc,SCH2,6d77b43e,7022,f889cee5,1.0,4dde4c9d
6b17e8a5-adc,SCH2,bdf0e511,7021,f889cee5,2.0,5ea0cada
6b17e8a5-adc,SCH2,9b2a0635,7023,f889cee5,4.0,89d465c2
6b17e8a5-adc,SCH2,90fff380,7020,f889cee5,3.0,e589cae7
6b1d3c30-363,SCH4,986e7739,7029,443de433,6.0,20fad81b
6b1d3c30-363,SCH4,c39b3f11,7030,443de433,1.0,74f42c11
6b1d3c30-363,SCH4,2903c221,7027,443de433,2.0,9636a3e0
6b1d3c30-363,SCH4,07014fbc,7032,443de433,5.0,bbf15999
6b1d3c30-363,SCH4,965451c6,7028,443de433,1.0,c2a56061
6b1d3c30-363,SCH4,0edc406c,7025,443de433,2.0,e4ec5df4
6b1d3c30-363,SCH4,babeee3d,7031,443de433,3.0,f6ea46f2
6b1d3c30-363,SCH4,28cb1e52,7026,443de433,4.0,fde4df5d
6b2362ce-f02,SCH3,841cb44f,7033,9a7597c1,3.0,b98c7443
6b31ef64-3ba,SCH5,4b14e219,7034,45d0606c,2.0,33ba22eb
6b31ef64-3ba,SCH5,88065741,7036,45d0606c,1.0,e90f666c
6b31ef64-3ba,SCH5,57570f27,7035,45d0606c,1.0,fc8da12b
6b48ee17-b7b,SCH1,b29d91a7,7040,7f123984,5.0,18555459
6b48ee17-b7b,SCH1,8bae0cb4,7038,7f123984,6.0,2c8a4e28
6b48ee17-b7b,SCH1,bed0dafc,7044,7f123984,1.0,38ac09f8
6b48ee17-b7b,SCH1,bfbb5b07,7045,7f123984,1.0,491ceab6
6b48ee17-b7b,SCH1,cf4c1fab,7037,7f123984,1.0,83bc021b
6b48ee17-b7b,SCH1,c13ebf5b,7042,7f123984,5.0,863dae4d
6b48ee17-b7b,SCH1,be0ce5be,7041,7f123984,1.0,95fb8fb6
6b48ee17-b7b,SCH1,05822b1c,7043,7f123984,1.0,cd1823ef
6b48ee17-b7b,SCH1,8e7e7a73,7039,7f123984,1.0,f9e81bbb
6b5644eb-78c,SCH1,6f831ce1,7051,b6a3d91c,1.0,50512c4e
6b5644eb-78c,SCH1,76ec3ded,7050,b6a3d91c,4.0,86dbafde
6b5644eb-78c,SCH1,a063e047,7052,b6a3d91c,1.0,99543010
6b5644eb-78c,SCH1,b0a3e8c2,7047,b6a3d91c,1.0,9ed9cd6d
6b5644eb-78c,SCH1,ad562454,7049,b6a3d91c,2.0,b113452c
6b5644eb-78c,SCH1,559512ab,7048,b6a3d91c,5.0,df612c1f
6b5644eb-78c,SCH1,abf832d0,7046,b6a3d91c,2.0,e82dffd6
6b6041ae-340,SCH6,14e1516a,7053,ade520d5,3.0,776217c3
6b63490a-a58,SCH2,e733f3f3,7055,821c2c57,2.0,0e032669
6b63490a-a58,SCH2,40a529b2,7054,821c2c57,1.0,42ad2bbe
6b69aac1-6dc,SCH7,2ded5a8d,7058,af74d222,2.0,48c4a163
6b69aac1-6dc,SCH7,f15ec63c,7057,af74d222,3.0,5e1c7f32
6b69aac1-6dc,SCH7,a1c0d8cf,7059,af74d222,2.0,7b28a0fd
6b69aac1-6dc,SCH7,f1040c9d,7056,af74d222,3.0,913aef63
6b69aac1-6dc,SCH7,6ad8c474,7060,af74d222,4.0,972a202f
6b75b1cb-bb1,SCH6,730da5eb,7067,6652eede,3.0,52f404d6
6b75b1cb-bb1,SCH6,c7e0459f,7061,6652eede,2.0,79a2c4d7
6b75b1cb-bb1,SCH6,355a2163,7064,6652eede,3.0,a8c95839
6b75b1cb-bb1,SCH6,986eac5d,7062,6652eede,1.0,b16b0295
6b75b1cb-bb1,SCH6,7f4dce8b,7063,6652eede,1.0,d7b5c450
6b75b1cb-bb1,SCH6,199accff,7066,6652eede,1.0,dd0f1499
6b75b1cb-bb1,SCH6,ba66aa0f,7065,6652eede,4.0,f656c133
6b75b1cb-bb1,SCH6,d8ca5f10,7068,6652eede,2.0,fb37a9af
6b78cff8-76c,SCH4,9571281c,7069,1481adaf,3.0,6a6f106a
6b78cff8-76c,SCH4,a23184da,7070,1481adaf,2.0,db47fd82
6b902202-f91,SCH7,1997f1f3,7074,dc6f889b,4.0,069617e0
