pupilonrolltableid,NativeId,fsmperiodtableid,fsmperiodorderseqcolumn,sourceid,fsmstartdate,fsmenddate,ukcountry
68f7de57-38f,SCH2,f80c8330,10524,107fc2db,2025-Apr-05 00:00:00,2025-Mar-22 00:00:00,ENG
68f7de57-38f,SCH2,fbe7843a,10525,107fc2db,2025-Jan-25 00:00:00,,ENG
68f7de57-38f,SCH2,9c4237d0,10526,107fc2db,2025-Jan-21 00:00:00,,ENG
68f7de57-38f,SCH2,a2998330,10527,107fc2db,2025-Mar-03 00:00:00,,
68f7de57-38f,SCH2,fa889ea0,10528,107fc2db,2025-Feb-12 00:00:00,,ENG
68f7de57-38f,SCH2,95a6fdee,10529,107fc2db,2025-Jan-18 00:00:00,,SCT
69070838-e13,SCH6,656fe09b,10530,c5ad300a,2025-Mar-29 00:00:00,2025-Mar-02 00:00:00,ENG
69070838-e13,SCH6,01247a2b,10531,c5ad300a,2025-Mar-09 00:00:00,2025-Mar-13 00:00:00,ENG
69070838-e13,SCH6,a4ea6e8e,10532,c5ad300a,2025-Jan-11 00:00:00,,NIR
69070838-e13,SCH6,67f08dc3,10533,c5ad300a,2025-Jan-11 00:00:00,2025-Feb-15 00:00:00,ENG
69070838-e13,SCH6,79e450d8,10534,c5ad300a,2025-Jan-10 00:00:00,,ENG
69070838-e13,SCH6,d40fcc5e,10535,c5ad300a,2025-Feb-25 00:00:00,,ENG
69070838-e13,SCH6,f30848c4,10536,c5ad300a,2025-Jan-06 00:00:00,2025-Feb-10 00:00:00,NIR
69070838-e13,SCH6,da5a3ff4,10537,c5ad300a,2025-Feb-16 00:00:00,,ENG
69070838-e13,SCH6,07201fef,10538,c5ad300a,2025-Mar-30 00:00:00,,ENG
690cd6d5-8cb,SCH3,5db416fb,10539,7260a777,2025-Mar-29 00:00:00,2025-Apr-07 00:00:00,ENG
690cd6d5-8cb,SCH3,434c68c9,10540,7260a777,2025-Mar-27 00:00:00,2025-Jan-08 00:00:00,ENG
690cd6d5-8cb,SCH3,4b5e0ec6,10541,7260a777,2025-Feb-23 00:00:00,2025-Mar-10 00:00:00,ENG
690cd6d5-8cb,SCH3,c1c020f4,10542,7260a777,2025-Feb-14 00:00:00,,NIR
690cd6d5-8cb,SCH3,c5316588,10543,7260a777,2025-Jan-20 00:00:00,,ENG
690cd6d5-8cb,SCH3,47a1dcd2,10544,7260a777,2025-Jan-27 00:00:00,,ENG
690cd6d5-8cb,SCH3,43c8d32e,10545,7260a777,2025-Feb-24 00:00:00,,ENG
690ec479-3c0,SCH5,66287640,10546,4d429f4c,2025-Mar-20 00:00:00,2025-Feb-17 00:00:00,ENG
690ec479-3c0,SCH5,1b410233,10547,4d429f4c,2025-Feb-25 00:00:00,2025-Jan-29 00:00:00,ENG
69148503-ddd,SCH1,e6285754,10548,591aaefe,2025-Mar-30 00:00:00,,SCT
692aa8a4-bb1,SCH7,12dea25c,10549,7c3c4e03,2025-Feb-25 00:00:00,,ENG
692aa8a4-bb1,SCH7,270e09ac,10550,7c3c4e03,2025-Mar-16 00:00:00,2025-Feb-07 00:00:00,ENG
692aa8a4-bb1,SCH7,47776b7e,10551,7c3c4e03,2025-Jan-19 00:00:00,,ENG
692aa8a4-bb1,SCH7,b3dd5290,10552,7c3c4e03,2025-Feb-04 00:00:00,,ENG
693ad8f4-bd5,SCH1,6a6583cd,10553,6750fc86,2025-Mar-15 00:00:00,,SCT
693ad8f4-bd5,SCH1,2a30f10b,10554,6750fc86,2025-Feb-08 00:00:00,2025-Mar-30 00:00:00,ENG
693ad8f4-bd5,SCH1,8c878189,10555,6750fc86,2025-Feb-06 00:00:00,2025-Mar-15 00:00:00,SCT
693ad8f4-bd5,SCH1,eb0761db,10556,6750fc86,2025-Jan-28 00:00:00,2025-Jan-18 00:00:00,ENG
693ad8f4-bd5,SCH1,8464240b,10557,6750fc86,2025-Feb-09 00:00:00,2025-Jan-18 00:00:00,ENG
693ad8f4-bd5,SCH1,74833390,10558,6750fc86,2025-Jan-14 00:00:00,2025-Jan-13 00:00:00,ENG
693ad8f4-bd5,SCH1,d9844c3c,10559,6750fc86,2025-Mar-14 00:00:00,2025-Jan-11 00:00:00,ENG
693ad8f4-bd5,SCH1,6982259d,10560,6750fc86,2025-Mar-16 00:00:00,2025-Mar-06 00:00:00,ENG
693ad8f4-bd5,SCH1,5408a1bf,10561,6750fc86,2025-Mar-26 00:00:00,2025-Feb-13 00:00:00,ENG
693ad8f4-bd5,SCH1,5edb6e4f,10562,6750fc86,2025-Jan-25 00:00:00,,WLS
693e7346-967,SCH8,2d30beeb,10563,fcf82f24,2025-Mar-11 00:00:00,,WLS
693e7346-967,SCH8,e0edb117,10564,fcf82f24,2025-Feb-24 00:00:00,2025-Mar-09 00:00:00,ENG
693e7346-967,SCH8,772e9d44,10565,fcf82f24,2025-Feb-04 00:00:00,,NIR
69568adf-e50,SCH1,00993b91,10566,2e2a423e,2025-Jan-27 00:00:00,2025-Jan-26 00:00:00,ENG
69568adf-e50,SCH1,27815a42,10567,2e2a423e,2025-Jan-12 00:00:00,,ENG
69568adf-e50,SCH1,ca89fad2,10568,2e2a423e,2025-Mar-20 00:00:00,2025-Feb-18 00:00:00,ENG
69609092-927,SCH3,dbd19de8,10569,2593aa96,2025-Feb-15 00:00:00,2025-Feb-02 00:00:00,ENG
69609092-927,SCH3,d0369258,10570,2593aa96,2025-Feb-22 00:00:00,,ENG
69609092-927,SCH3,00bd45b0,10571,2593aa96,2025-Jan-23 00:00:00,2025-Mar-24 00:00:00,
69609092-927,SCH3,0ddb2f70,10572,2593aa96,2025-Mar-16 00:00:00,2025-Jan-20 00:00:00,ENG
69609092-927,SCH3,c326521f,10573,2593aa96,2025-Jan-22 00:00:00,,ENG
69609092-927,SCH3,8f6bff0c,10574,2593aa96,2025-Feb-11 00:00:00,2025-Feb-22 00:00:00,SCT
69609092-927,SCH3,078b5f66,10575,2593aa96,2025-Mar-14 00:00:00,2025-Feb-26 00:00:00,ENG
6963025a-7bc,SCH7,34a77cfa,10576,9e5d6b0e,2025-Mar-10 00:00:00,2025-Jan-19 00:00:00,ENG
6963025a-7bc,SCH7,4dbff043,10577,9e5d6b0e,2025-Jan-16 00:00:00,2025-Mar-19 00:00:00,ENG
6963025a-7bc,SCH7,9e982c27,10578,9e5d6b0e,2025-Mar-31 00:00:00,,ENG
6963025a-7bc,SCH7,0fc9dd46,10579,9e5d6b0e,2025-Feb-16 00:00:00,2025-Feb-17 00:00:00,ENG
6963025a-7bc,SCH7,068c19d0,10580,9e5d6b0e,2025-Apr-02 00:00:00,,SCT
6964288a-10b,SCH2,164239d6,10581,e3ef6af1,2025-Jan-16 00:00:00,,ENG
6964288a-10b,SCH2,76843ac3,10582,e3ef6af1,2025-Feb-21 00:00:00,2025-Jan-28 00:00:00,WLS
6964288a-10b,SCH2,abd926b6,10583,e3ef6af1,2025-Mar-13 00:00:00,2025-Mar-12 00:00:00,SCT
6964288a-10b,SCH2,bf2bae56,10584,e3ef6af1,2025-Mar-24 00:00:00,,ENG
6964288a-10b,SCH2,7b6d3760,10585,e3ef6af1,2025-Jan-15 00:00:00,2025-Jan-17 00:00:00,ENG
696fcb67-674,SCH8,a8d0c4f7,10586,01752a22,2025-Jan-19 00:00:00,2025-Apr-02 00:00:00,NIR
696fcb67-674,SCH8,1b37bebb,10587,01752a22,2025-Mar-13 00:00:00,2025-Mar-04 00:00:00,ENG
696fcb67-674,SCH8,8d3e149f,10588,01752a22,2025-Mar-06 00:00:00,2025-Feb-26 00:00:00,WLS
696fcb67-674,SCH8,cdc39432,10589,01752a22,2025-Feb-12 00:00:00,,ENG
696fcb67-674,SCH8,14df7144,10590,01752a22,2025-Feb-25 00:00:00,,ENG
696fcb67-674,SCH8,2f06673d,10591,01752a22,2025-Feb-08 00:00:00,,SCT
696fcb67-674,SCH8,6e4bc9a5,10592,01752a22,2025-Mar-29 00:00:00,2025-Mar-07 00:00:00,ENG
696fcb67-674,SCH8,4f49a53a,10593,01752a22,2025-Feb-24 00:00:00,,ENG
696fcb67-674,SCH8,4939e1f7,10594,01752a22,2025-Jan-13 00:00:00,2025-Mar-03 00:00:00,
697c3a4e-754,SCH7,f1089c11,10595,fef3a156,2025-Mar-05 00:00:00,,ENG
697c3a4e-754,SCH7,5e7cff8f,10596,fef3a156,2025-Feb-28 00:00:00,,ENG
697c3a4e-754,SCH7,d36a5d25,10597,fef3a156,2025-Jan-22 00:00:00,,ENG
697c3a4e-754,SCH7,c68a5a9f,10598,fef3a156,2025-Jan-06 00:00:00,2025-Mar-29 00:00:00,SCT
697c3a4e-754,SCH7,3a613126,10599,fef3a156,2025-Jan-12 00:00:00,2025-Feb-11 00:00:00,ENG
697c3a4e-754,SCH7,c3a02bdc,10600,fef3a156,2025-Feb-12 00:00:00,2025-Jan-16 00:00:00,ENG
697c3a4e-754,SCH7,567dbcb1,10601,fef3a156,2025-Feb-02 00:00:00,2025-Feb-01 00:00:00,ENG
698161de-e21,SCH3,85c327af,10602,75730321,2025-Mar-26 00:00:00,2025-Feb-03 00:00:00,ENG
698161de-e21,SCH3,bb68f1eb,10603,75730321,2025-Mar-13 00:00:00,,SCT
698161de-e21,SCH3,0c4582fc,10604,75730321,2025-Mar-17 00:00:00,,ENG
698161de-e21,SCH3,1fb8460b,10605,75730321,2025-Mar-25 00:00:00,2025-Feb-10 00:00:00,SCT
699dfe27-1ef,SCH6,796f0f3d,10606,aae92c10,2025-Mar-23 00:00:00,,ENG
69a55eb2-6dd,SCH2,ed1343d6,10607,3c8a06c1,2025-Jan-13 00:00:00,,ENG
69a55eb2-6dd,SCH2,712b4c01,10608,3c8a06c1,2025-Feb-20 00:00:00,,ENG
69a97161-6f8,SCH8,2dac09b3,10609,997cb395,2025-Mar-13 00:00:00,2025-Mar-12 00:00:00,ENG
69c34b79-667,SCH8,675af0a3,10610,ed7a8dd1,2025-Mar-07 00:00:00,2025-Apr-06 00:00:00,
69c34b79-667,SCH8,00057ab3,10611,ed7a8dd1,2025-Apr-01 00:00:00,,ENG
69c34b79-667,SCH8,162911e1,10612,ed7a8dd1,2025-Jan-28 00:00:00,,
69c34b79-667,SCH8,7c99d364,10613,ed7a8dd1,2025-Mar-09 00:00:00,2025-Mar-10 00:00:00,ENG
69c34b79-667,SCH8,6904df3d,10614,ed7a8dd1,2025-Mar-24 00:00:00,,
69c34b79-667,SCH8,c5a26ca8,10615,ed7a8dd1,2025-Feb-24 00:00:00,,ENG
69c34b79-667,SCH8,e0b4c6cc,10616,ed7a8dd1,2025-Mar-17 00:00:00,2025-Mar-16 00:00:00,ENG
69c34b79-667,SCH8,9fc89c95,10617,ed7a8dd1,2025-Jan-31 00:00:00,2025-Mar-17 00:00:00,
69e08303-3ac,SCH7,eeb5000e,10618,453ab272,2025-Mar-28 00:00:00,,ENG
69e08303-3ac,SCH7,1d738142,10619,453ab272,2025-Jan-20 00:00:00,2025-Feb-16 00:00:00,ENG
69e08303-3ac,SCH7,82787a4b,10620,453ab272,2025-Jan-10 00:00:00,2025-Feb-26 00:00:00,ENG
69e08303-3ac,SCH7,bf0960fb,10621,453ab272,2025-Feb-12 00:00:00,,ENG
69f1e50b-75d,SCH8,1fe6be7b,10622,76a6fe20,2025-Mar-03 00:00:00,2025-Feb-27 00:00:00,
69f1e50b-75d,SCH8,d2689084,10623,76a6fe20,2025-Jan-18 00:00:00,,ENG
69f1e50b-75d,SCH8,c88cf777,10624,76a6fe20,2025-Jan-26 00:00:00,,ENG
69f1e50b-75d,SCH8,18a4ba7f,10625,76a6fe20,2025-Jan-30 00:00:00,2025-Jan-20 00:00:00,SCT
69f1e50b-75d,SCH8,f1f8bb25,10626,76a6fe20,2025-Mar-20 00:00:00,2025-Feb-17 00:00:00,ENG
69f1e50b-75d,SCH8,313e6295,10627,76a6fe20,2025-Jan-06 00:00:00,2025-Feb-21 00:00:00,ENG
69f1e50b-75d,SCH8,f0d6513e,10628,76a6fe20,2025-Mar-08 00:00:00,,ENG
6a0c513d-f7a,SCH2,e9157c10,10629,94223dd2,2025-Mar-13 00:00:00,2025-Mar-28 00:00:00,ENG
6a0c513d-f7a,SCH2,53058f6b,10630,94223dd2,2025-Feb-05 00:00:00,2025-Jan-08 00:00:00,ENG
6a0c513d-f7a,SCH2,3a4fb81d,10631,94223dd2,2025-Jan-23 00:00:00,,SCT
6a0c513d-f7a,SCH2,a916af5f,10632,94223dd2,2025-Feb-28 00:00:00,2025-Jan-17 00:00:00,ENG
6a0c513d-f7a,SCH2,d42a87b2,10633,94223dd2,2025-Mar-07 00:00:00,,ENG
6a0c513d-f7a,SCH2,bdd7e81b,10634,94223dd2,2025-Feb-16 00:00:00,,ENG
6a0c513d-f7a,SCH2,f79aae02,10635,94223dd2,2025-Mar-24 00:00:00,2025-Jan-17 00:00:00,ENG
6a0c513d-f7a,SCH2,a787a284,10636,94223dd2,2025-Apr-05 00:00:00,,SCT
6a0c513d-f7a,SCH2,9b22cdaa,10637,94223dd2,2025-Mar-04 00:00:00,,ENG
6a138082-153,SCH1,e5bc300c,10638,0cd74611,2025-Feb-17 00:00:00,2025-Feb-16 00:00:00,ENG
6a138082-153,SCH1,df48b02b,10639,0cd74611,2025-Feb-08 00:00:00,2025-Feb-24 00:00:00,ENG
6a138082-153,SCH1,651e2853,10640,0cd74611,2025-Jan-13 00:00:00,2025-Feb-05 00:00:00,ENG
6a138082-153,SCH1,d66162be,10641,0cd74611,2025-Feb-13 00:00:00,2025-Feb-13 00:00:00,ENG
6a138082-153,SCH1,af1c8bc6,10642,0cd74611,2025-Jan-12 00:00:00,2025-Mar-21 00:00:00,
6a138082-153,SCH1,d66af559,10643,0cd74611,2025-Feb-08 00:00:00,2025-Mar-28 00:00:00,ENG
6a138082-153,SCH1,05a437b6,10644,0cd74611,2025-Jan-22 00:00:00,2025-Feb-18 00:00:00,ENG
6a138082-153,SCH1,4df4aea6,10645,0cd74611,2025-Feb-10 00:00:00,2025-Jan-23 00:00:00,ENG
6a1d4de1-77a,SCH4,8576e436,10646,49a1b0c9,2025-Feb-13 00:00:00,2025-Jan-16 00:00:00,ENG
6a1d4de1-77a,SCH4,6aca036e,10647,49a1b0c9,2025-Mar-31 00:00:00,,ENG
6a1d4de1-77a,SCH4,70b691f9,10648,49a1b0c9,2025-Feb-19 00:00:00,2025-Mar-26 00:00:00,ENG
6a1d4de1-77a,SCH4,c49ebfe8,10649,49a1b0c9,2025-Jan-17 00:00:00,,
6a23fcf5-63d,SCH7,97de960a,10650,8c2477e0,2025-Feb-10 00:00:00,,ENG
6a23fcf5-63d,SCH7,02e1c240,10651,8c2477e0,2025-Jan-14 00:00:00,2025-Jan-28 00:00:00,ENG
6a23fcf5-63d,SCH7,ff37c4da,10652,8c2477e0,2025-Mar-04 00:00:00,,ENG
6a23fcf5-63d,SCH7,69a00160,10653,8c2477e0,2025-Mar-22 00:00:00,,WLS
6a23fcf5-63d,SCH7,acafcf0e,10654,8c2477e0,2025-Feb-10 00:00:00,,ENG
6a23fcf5-63d,SCH7,78fc8e45,10655,8c2477e0,2025-Mar-10 00:00:00,,ENG
6a23fcf5-63d,SCH7,5c9083bb,10656,8c2477e0,2025-Jan-13 00:00:00,2025-Feb-02 00:00:00,ENG
6a23fcf5-63d,SCH7,99bdd286,10657,8c2477e0,2025-Mar-31 00:00:00,2025-Feb-25 00:00:00,ENG
6a23fcf5-63d,SCH7,3d61e9df,10658,8c2477e0,2025-Feb-09 00:00:00,,ENG
6a3c5699-9a5,SCH4,a83348d3,10659,b47b7e3c,2025-Mar-31 00:00:00,,ENG
6a4636bc-0fb,SCH1,770664f4,10660,49407821,2025-Jan-21 00:00:00,,ENG
6a4c352a-f41,SCH6,6b26ad91,10661,ddd30649,2025-Jan-25 00:00:00,,ENG
6a4c352a-f41,SCH6,169c8965,10662,ddd30649,2025-Apr-01 00:00:00,,ENG
6a4efe96-442,SCH5,5dfe70c5,10663,de559645,2025-Apr-08 00:00:00,,ENG
6a4efe96-442,SCH5,958ae252,10664,de559645,2025-Apr-05 00:00:00,,SCT
6a4efe96-442,SCH5,90dfc626,10665,de559645,2025-Mar-16 00:00:00,,ENG
6a4efe96-442,SCH5,b82ec1f0,10666,de559645,2025-Feb-11 00:00:00,2025-Feb-05 00:00:00,SCT
6a4efe96-442,SCH5,93d9666a,10667,de559645,2025-Mar-30 00:00:00,,ENG
6a4efe96-442,SCH5,457bb453,10668,de559645,2025-Mar-22 00:00:00,,ENG
6a51eec8-517,SCH3,2903e989,10669,aa25c13b,2025-Jan-19 00:00:00,,NIR
6a51eec8-517,SCH3,94d2b2d8,10670,aa25c13b,2025-Jan-07 00:00:00,,
6a51eec8-517,SCH3,f9765c01,10671,aa25c13b,2025-Apr-09 00:00:00,,WLS
6a51eec8-517,SCH3,7bd3d357,10672,aa25c13b,2025-Mar-10 00:00:00,,
6a51eec8-517,SCH3,f070bfce,10673,aa25c13b,2025-Jan-15 00:00:00,,ENG
6a51eec8-517,SCH3,156dc52b,10674,aa25c13b,2025-Feb-03 00:00:00,2025-Jan-27 00:00:00,ENG
6a51eec8-517,SCH3,cb714aa9,10675,aa25c13b,2025-Jan-09 00:00:00,2025-Mar-20 00:00:00,SCT
6a51eec8-517,SCH3,b0edf0dd,10676,aa25c13b,2025-Feb-02 00:00:00,2025-Mar-22 00:00:00,ENG
6a64d725-168,SCH4,580e564c,10677,b3cfd367,2025-Mar-25 00:00:00,,ENG
6a6eda93-11f,SCH5,e2fb0cde,10678,f1f47915,2025-Mar-03 00:00:00,,ENG
6aa80a41-d18,SCH6,34b75db9,10679,cf3b2c44,2025-Feb-05 00:00:00,2025-Jan-18 00:00:00,ENG
6aa80a41-d18,SCH6,8e6e83b0,10680,cf3b2c44,2025-Mar-27 00:00:00,,
6aa80a41-d18,SCH6,b9294a19,10681,cf3b2c44,2025-Feb-05 00:00:00,2025-Mar-11 00:00:00,ENG
6aa80a41-d18,SCH6,18aa81d2,10682,cf3b2c44,2025-Feb-21 00:00:00,2025-Apr-05 00:00:00,ENG
6aa80a41-d18,SCH6,78358a90,10683,cf3b2c44,2025-Mar-31 00:00:00,,ENG
6aa80a41-d18,SCH6,5da5a3dc,10684,cf3b2c44,2025-Jan-07 00:00:00,2025-Apr-01 00:00:00,ENG
6aa80a41-d18,SCH6,7a18b3d7,10685,cf3b2c44,2025-Apr-06 00:00:00,,WLS
6aa80a41-d18,SCH6,e43183a4,10686,cf3b2c44,2025-Apr-07 00:00:00,,SCT
6aa80a41-d18,SCH6,c5efbeff,10687,cf3b2c44,2025-Jan-06 00:00:00,,ENG
6ab4d27a-4c9,SCH3,b49162c1,10688,dfdc53f0,2025-Mar-23 00:00:00,2025-Mar-23 00:00:00,ENG
6ab4d27a-4c9,SCH3,db890efe,10689,dfdc53f0,2025-Feb-06 00:00:00,,ENG
6ab4d27a-4c9,SCH3,8b83e545,10690,dfdc53f0,2025-Feb-17 00:00:00,2025-Mar-16 00:00:00,SCT
6ab4d27a-4c9,SCH3,57f16e36,10691,dfdc53f0,2025-Jan-21 00:00:00,2025-Feb-25 00:00:00,ENG
6ab6802b-02c,SCH1,e8d91133,10692,37bed0db,2025-Apr-07 00:00:00,,ENG
6ab6802b-02c,SCH1,00e3e8a6,10693,37bed0db,2025-Jan-26 00:00:00,2025-Mar-17 00:00:00,ENG
6ab6802b-02c,SCH1,a931ce80,10694,37bed0db,2025-Feb-24 00:00:00,,ENG
6ac01d69-00e,SCH7,856d1775,10695,e4e524ac,2025-Mar-22 00:00:00,,SCT
6ac58377-827,SCH5,f159e6a0,10696,22dd051c,2025-Feb-10 00:00:00,2025-Mar-20 00:00:00,ENG
6ac58377-827,SCH5,0f641d82,10697,22dd051c,2025-Apr-09 00:00:00,,
6ac58377-827,SCH5,f2aefc0a,10698,22dd051c,2025-Mar-03 00:00:00,,SCT
6ac58377-827,SCH5,c04e4949,10699,22dd051c,2025-Feb-02 00:00:00,2025-Jan-15 00:00:00,ENG
6ac58377-827,SCH5,281784f4,10700,22dd051c,2025-Jan-29 00:00:00,,ENG
6ac58377-827,SCH5,51553103,10701,22dd051c,2025-Apr-05 00:00:00,2025-Feb-10 00:00:00,ENG
6ad179f9-6fc,SCH1,ef3dcd48,10702,40035b93,2025-Mar-30 00:00:00,2025-Feb-25 00:00:00,
6ad179f9-6fc,SCH1,5ec6d693,10703,40035b93,2025-Feb-12 00:00:00,,ENG
6ad41fb2-74a,SCH5,3c4dac30,10704,88f929e8,2025-Mar-13 00:00:00,2025-Mar-07 00:00:00,SCT
6ad41fb2-74a,SCH5,8fab3877,10705,88f929e8,2025-Feb-14 00:00:00,2025-Apr-07 00:00:00,ENG
6ad41fb2-74a,SCH5,92aecd75,10706,88f929e8,2025-Jan-22 00:00:00,,ENG
6ad41fb2-74a,SCH5,50bf2443,10707,88f929e8,2025-Feb-07 00:00:00,2025-Mar-20 00:00:00,NIR
6afa5282-8f5,SCH7,a041c832,10708,73f7724a,2025-Jan-30 00:00:00,,ENG
6afa5282-8f5,SCH7,2155875f,10709,73f7724a,2025-Jan-24 00:00:00,,
6afa5282-8f5,SCH7,8a675183,10710,73f7724a,2025-Mar-10 00:00:00,2025-Feb-01 00:00:00,ENG
6afa5282-8f5,SCH7,45a4cf61,10711,73f7724a,2025-Feb-01 00:00:00,2025-Feb-08 00:00:00,ENG
6afa5282-8f5,SCH7,c9585e6b,10712,73f7724a,2025-Jan-20 00:00:00,2025-Jan-26 00:00:00,SCT
6afa5282-8f5,SCH7,63be9adf,10713,73f7724a,2025-Feb-01 00:00:00,,WLS
6afa5282-8f5,SCH7,93ca8f6c,10714,73f7724a,2025-Jan-12 00:00:00,,
6afa5282-8f5,SCH7,127baa81,10715,73f7724a,2025-Mar-13 00:00:00,2025-Feb-05 00:00:00,ENG
6afbcd01-8ed,SCH8,f8aec088,10716,f88afa9c,2025-Mar-20 00:00:00,,ENG
6afbcd01-8ed,SCH8,c941e540,10717,f88afa9c,2025-Jan-24 00:00:00,,ENG
6b078568-ea0,SCH1,2b5e5f16,10718,d1cfe2a0,2025-Feb-17 00:00:00,2025-Jan-14 00:00:00,ENG
6b078568-ea0,SCH1,2b892d9e,10719,d1cfe2a0,2025-Apr-07 00:00:00,2025-Mar-14 00:00:00,SCT
6b078568-ea0,SCH1,46cc186f,10720,d1cfe2a0,2025-Feb-05 00:00:00,,ENG
6b078568-ea0,SCH1,f2737dc7,10721,d1cfe2a0,2025-Mar-17 00:00:00,2025-Mar-18 00:00:00,ENG
6b078568-ea0,SCH1,56e06e7c,10722,d1cfe2a0,2025-Mar-19 00:00:00,,ENG
6b078568-ea0,SCH1,af011a60,10723,d1cfe2a0,2025-Jan-31 00:00:00,,SCT
6b078568-ea0,SCH1,ac0c534f,10724,d1cfe2a0,2025-Jan-12 00:00:00,,ENG
6b078568-ea0,SCH1,0e813e9e,10725,d1cfe2a0,2025-Mar-06 00:00:00,,SCT
6b096237-0f6,SCH2,91136e98,10726,05ad1d53,2025-Feb-13 00:00:00,2025-Apr-05 00:00:00,ENG
6b096237-0f6,SCH2,28ed46f5,10727,05ad1d53,2025-Mar-20 00:00:00,2025-Mar-22 00:00:00,SCT
6b096237-0f6,SCH2,5aaebffb,10728,05ad1d53,2025-Feb-13 00:00:00,,ENG
6b0c139a-300,SCH4,379226c7,10729,a7d733d4,2025-Apr-03 00:00:00,2025-Feb-27 00:00:00,ENG
6b0c139a-300,SCH4,a6bba501,10730,a7d733d4,2025-Feb-05 00:00:00,2025-Mar-26 00:00:00,ENG
6b0c139a-300,SCH4,5a0ff76e,10731,a7d733d4,2025-Feb-03 00:00:00,,ENG
6b0c139a-300,SCH4,cbae9c6e,10732,a7d733d4,2025-Jan-26 00:00:00,2025-Mar-22 00:00:00,ENG
6b0c139a-300,SCH4,d584f222,10733,a7d733d4,2025-Jan-29 00:00:00,,SCT
6b0c139a-300,SCH4,b234f581,10734,a7d733d4,2025-Apr-04 00:00:00,2025-Mar-28 00:00:00,ENG
6b0c139a-300,SCH4,6773dc96,10735,a7d733d4,2025-Feb-23 00:00:00,,ENG
6b0c139a-300,SCH4,f290aefe,10736,a7d733d4,2025-Jan-30 00:00:00,2025-Mar-28 00:00:00,SCT
6b0c139a-300,SCH4,49e2dcbe,10737,a7d733d4,2025-Apr-05 00:00:00,2025-Jan-25 00:00:00,SCT
6b137d72-6d1,SCH1,212ac2c2,10738,171071f4,2025-Feb-27 00:00:00,,ENG
6b137d72-6d1,SCH1,fea97746,10739,171071f4,2025-Feb-26 00:00:00,2025-Mar-19 00:00:00,ENG
6b137d72-6d1,SCH1,6873d580,10740,171071f4,2025-Feb-20 00:00:00,2025-Mar-01 00:00:00,ENG
6b137d72-6d1,SCH1,aa4e7947,10741,171071f4,2025-Mar-14 00:00:00,2025-Feb-12 00:00:00,ENG
6b137d72-6d1,SCH1,4d6f1ec0,10742,171071f4,2025-Jan-24 00:00:00,,WLS
6b137d72-6d1,SCH1,e640286d,10743,171071f4,2025-Mar-25 00:00:00,2025-Mar-26 00:00:00,ENG
6b17e8a5-adc,SCH2,e05dbc08,10744,f889cee5,2025-Feb-26 00:00:00,,ENG
6b17e8a5-adc,SCH2,afbd16cd,10745,f889cee5,2025-Mar-14 00:00:00,2025-Jan-06 00:00:00,ENG
6b17e8a5-adc,SCH2,24e175d2,10746,f889cee5,2025-Feb-03 00:00:00,2025-Mar-26 00:00:00,NIR
6b17e8a5-adc,SCH2,c381b464,10747,f889cee5,2025-Feb-08 00:00:00,,ENG
6b17e8a5-adc,SCH2,13cdc30d,10748,f889cee5,2025-Mar-29 00:00:00,2025-Jan-18 00:00:00,ENG
6b17e8a5-adc,SCH2,e83f78b4,10749,f889cee5,2025-Jan-14 00:00:00,2025-Jan-30 00:00:00,ENG
6b17e8a5-adc,SCH2,b7a59d00,10750,f889cee5,2025-Feb-05 00:00:00,2025-Feb-21 00:00:00,ENG
6b17e8a5-adc,SCH2,dce71cc6,10751,f889cee5,2025-Feb-19 00:00:00,,ENG
6b17e8a5-adc,SCH2,493bc81c,10752,f889cee5,2025-Mar-01 00:00:00,,ENG
6b17e8a5-adc,SCH2,4737acdc,10753,f889cee5,2025-Apr-08 00:00:00,2025-Mar-11 00:00:00,ENG
6b1d3c30-363,SCH4,62bf6585,10754,443de433,2025-Jan-19 00:00:00,,SCT
6b313aa5-819,SCH5,987fb35b,10755,0ed0c1d7,2025-Jan-07 00:00:00,2025-Mar-28 00:00:00,ENG
6b313aa5-819,SCH5,699289d6,10756,0ed0c1d7,2025-Jan-09 00:00:00,2025-Mar-08 00:00:00,WLS
6b313aa5-819,SCH5,c112d41f,10757,0ed0c1d7,2025-Feb-23 00:00:00,,ENG
6b313aa5-819,SCH5,cbc92691,10758,0ed0c1d7,2025-Apr-08 00:00:00,,SCT
6b313aa5-819,SCH5,48fd673d,10759,0ed0c1d7,2025-Jan-28 00:00:00,2025-Jan-08 00:00:00,ENG
6b63490a-a58,SCH2,b3abda90,10760,821c2c57,2025-Feb-07 00:00:00,,ENG
6b63490a-a58,SCH2,cdaa0832,10761,821c2c57,2025-Jan-10 00:00:00,,
6b63490a-a58,SCH2,b8b900a7,10762,821c2c57,2025-Feb-11 00:00:00,2025-Jan-06 00:00:00,NIR
6b63490a-a58,SCH2,29d6d036,10763,821c2c57,2025-Mar-11 00:00:00,2025-Mar-19 00:00:00,WLS
6b63490a-a58,SCH2,5170e500,10764,821c2c57,2025-Jan-23 00:00:00,,SCT
6b63490a-a58,SCH2,b5f3b008,10765,821c2c57,2025-Mar-29 00:00:00,,WLS
6b641560-117,SCH2,62e0fab6,10766,d55f2e83,2025-Feb-24 00:00:00,2025-Feb-08 00:00:00,WLS
