pupilonrolltableid,NativeId,summerhalfterm2sessiondetailsonrolltableid,summerhalfterm2sessiondetailsonrollorderseqcolumn,sourceid,sessions,attendancereason
9ec711da-9d0,SCH8,d105b0ad,30626,f0e1d794,130.0,M
9eca8134-bb9,SCH5,be902376,30627,3fa649b6,132.0,T
9ece84a9-8c2,SCH1,efc731fc,30630,52093565,115.0,G
9ece84a9-8c2,SCH1,1fe4fe7e,30629,52093565,117.0,H
9ece84a9-8c2,SCH1,d1ef1364,30628,52093565,137.0,I
9ece84a9-8c2,SCH1,cdf0c9a1,30631,52093565,131.0,N
9ecfaa4a-795,SCH4,4e2bcd1c,30634,aa866f08,127.0,C
9ecfaa4a-795,SCH4,cb62fe4d,30636,aa866f08,120.0,G
9ecfaa4a-795,SCH4,3a8a934e,30638,aa866f08,125.0,H
9ecfaa4a-795,SCH4,5b3a83a3,30635,aa866f08,129.0,I
9ecfaa4a-795,SCH4,394d836c,30633,aa866f08,122.0,M
9ecfaa4a-795,SCH4,f0e96e80,30637,aa866f08,135.0,O
9ecfaa4a-795,SCH4,9f600955,30639,aa866f08,131.0,X
9ed24b0f-b6a,SCH4,1095ea08,30643,560128fb,122.0,E
9ed24b0f-b6a,SCH4,24304d5f,30642,560128fb,126.0,R
9ed24b0f-b6a,SCH4,dd867e83,30641,560128fb,129.0,X
9ed24b0f-b6a,SCH4,172fc317,30640,560128fb,130.0,Y
9ed59fb8-531,SCH4,fb03496b,30645,fabefb51,130.0,G
9ed59fb8-531,SCH4,892c49c8,30644,fabefb51,128.0,H
9edb2037-d1f,SCH1,dd376b58,30649,ebf62dfd,137.0,C
9edb2037-d1f,SCH1,984161f6,30648,ebf62dfd,136.0,E
9edb2037-d1f,SCH1,020caf88,30647,ebf62dfd,134.0,I
9edb2037-d1f,SCH1,b718e758,30646,ebf62dfd,139.0,M
9edc584e-eae,SCH8,6eefe96b,30651,2c9de403,125.0,E
9edc584e-eae,SCH8,ef5316dd,30655,2c9de403,129.0,G
9edc584e-eae,SCH8,b3b1585e,30652,2c9de403,125.0,H
9edc584e-eae,SCH8,5f78a785,30658,2c9de403,131.0,M
9edc584e-eae,SCH8,80e37a0a,30653,2c9de403,134.0,N
9edc584e-eae,SCH8,d006e16a,30656,2c9de403,126.0,R
9edc584e-eae,SCH8,01955a2e,30657,2c9de403,127.0,T
9ef12b08-aa7,SCH4,ba711052,30660,15aa580f,138.0,C
9ef12b08-aa7,SCH4,e4cfebdd,30663,15aa580f,116.0,E
9ef12b08-aa7,SCH4,a3e7097c,30662,15aa580f,125.0,O
9ef12b08-aa7,SCH4,fc414e66,30665,15aa580f,134.0,S
9ef48c4a-3a2,SCH7,333f9f4f,30670,3d011b7f,134.0,C
9ef48c4a-3a2,SCH7,e1e97e5a,30667,3d011b7f,129.0,G
9ef48c4a-3a2,SCH7,17c2c592,30666,3d011b7f,130.0,M
9ef48c4a-3a2,SCH7,3310710f,30672,3d011b7f,126.0,N
9ef48c4a-3a2,SCH7,7d03427c,30668,3d011b7f,129.0,O
9ef48c4a-3a2,SCH7,c45d951b,30669,3d011b7f,122.0,T
9efe18e4-acc,SCH4,7ae0498c,30680,4dfdfcad,125.0,G
9efe18e4-acc,SCH4,a58f7475,30676,4dfdfcad,128.0,H
9efe18e4-acc,SCH4,ec878c18,30679,4dfdfcad,137.0,I
9efe18e4-acc,SCH4,192193c4,30677,4dfdfcad,132.0,M
9efe18e4-acc,SCH4,e91685ea,30683,4dfdfcad,128.0,N
9efe18e4-acc,SCH4,ed2f7031,30675,4dfdfcad,125.0,T
9efe18e4-acc,SCH4,37647084,30674,4dfdfcad,134.0,X
9eff878b-206,SCH3,c0baf478,30686,44f70685,130.0,E
9eff878b-206,SCH3,62dabf68,30687,44f70685,128.0,G
9eff878b-206,SCH3,3738fa1a,30685,44f70685,125.0,I
9eff878b-206,SCH3,176128a4,30684,44f70685,136.0,M
9eff878b-206,SCH3,8662dce2,30688,44f70685,133.0,R
9eff878b-206,SCH3,6f858be7,30690,44f70685,131.0,T
9f2eb5e0-23b,SCH8,875cce26,30693,7b5ca909,129.0,C
9f2eb5e0-23b,SCH8,f318582d,30691,7b5ca909,143.0,E
9f2eb5e0-23b,SCH8,77a096af,30692,7b5ca909,132.0,I
9f2eb5e0-23b,SCH8,d73bef29,30695,7b5ca909,132.0,M
9f33ba16-939,SCH2,ae9525c0,30697,c3536826,130.0,C
9f33ba16-939,SCH2,54dc62dc,30699,c3536826,129.0,H
9f33ba16-939,SCH2,6975323b,30698,c3536826,128.0,I
9f33ba16-939,SCH2,c45237ad,30696,c3536826,124.0,R
9f35998d-1d9,SCH7,2c7d3a81,30701,1c12441b,137.0,C
9f35998d-1d9,SCH7,2799a989,30700,1c12441b,133.0,E
9f35998d-1d9,SCH7,eda6bb86,30707,1c12441b,130.0,H
9f35998d-1d9,SCH7,5fb5883d,30702,1c12441b,,S
9f35998d-1d9,SCH7,3e191c81,30704,1c12441b,132.0,U
9f35998d-1d9,SCH7,8482d319,30703,1c12441b,123.0,X
9f44b594-3df,SCH2,5758e06a,30709,ca947774,127.0,G
9f44b594-3df,SCH2,040b5a8d,30708,ca947774,136.0,I
9f44b594-3df,SCH2,8ca2b55d,30710,ca947774,131.0,R
9f44b594-3df,SCH2,ac2512af,30711,ca947774,129.0,Y
9f457f42-d9b,SCH5,deed7774,30713,2f695048,134.0,C
9f457f42-d9b,SCH5,5df286de,30717,2f695048,118.0,E
9f457f42-d9b,SCH5,9a8cf4f8,30715,2f695048,134.0,G
9f457f42-d9b,SCH5,33a0ce24,30716,2f695048,132.0,H
9f457f42-d9b,SCH5,0cdd506a,30712,2f695048,140.0,S
9f457f42-d9b,SCH5,bdbc1786,30714,2f695048,129.0,X
9f5a4495-a73,SCH4,6a54cc8b,30721,874fcee2,129.0,C
9f5a4495-a73,SCH4,f557d69e,30719,874fcee2,125.0,E
9f5a4495-a73,SCH4,14dc94f8,30720,874fcee2,129.0,I
9f5a4495-a73,SCH4,c9d222cd,30723,874fcee2,128.0,M
9f5a4495-a73,SCH4,89aff852,30726,874fcee2,131.0,R
9f5a4495-a73,SCH4,4b51d5b8,30722,874fcee2,140.0,S
9f5a4495-a73,SCH4,d0862e04,30725,874fcee2,134.0,T
9f5a4495-a73,SCH4,5e0f0049,30718,874fcee2,128.0,U
9f5d7ced-8fc,SCH5,c2057deb,30728,25c1729d,126.0,E
9f5d7ced-8fc,SCH5,7d062226,30727,25c1729d,123.0,N
9f5d7ced-8fc,SCH5,73e01bd7,30730,25c1729d,134.0,S
9f5d7ced-8fc,SCH5,6bf8f3f8,30729,25c1729d,136.0,T
9f5fd64e-bfc,SCH8,9718f5a7,30735,101885e2,131.0,C
9f5fd64e-bfc,SCH8,2a5c396e,30734,101885e2,138.0,G
9f5fd64e-bfc,SCH8,babce571,30732,101885e2,129.0,H
9f5fd64e-bfc,SCH8,62734ac8,30738,101885e2,134.0,M
9f5fd64e-bfc,SCH8,0bd5fa07,30740,101885e2,126.0,O
9f5fd64e-bfc,SCH8,a293efcb,30731,101885e2,131.0,T
9f5fd64e-bfc,SCH8,1d4b54e1,30736,101885e2,131.0,U
9f5fd64e-bfc,SCH8,fdc1bb9b,30739,101885e2,136.0,Y
9f649ac3-22a,SCH2,89763c87,30743,f5287390,135.0,G
9f649ac3-22a,SCH2,4df1aa67,30741,f5287390,128.0,I
9f6a1f6f-40a,SCH7,2d56078a,30746,59a8221d,123.0,E
9f6a1f6f-40a,SCH7,dbc54b3c,30745,59a8221d,131.0,I
9f6a1f6f-40a,SCH7,94a017dc,30749,59a8221d,131.0,S
9f6a1f6f-40a,SCH7,8cf938c5,30751,59a8221d,132.0,T
9f6fd348-962,SCH5,b44ede3b,30757,071b3e06,126.0,E
9f6fd348-962,SCH5,5ac5caac,30755,071b3e06,124.0,I
9f6fd348-962,SCH5,dd0f24d0,30752,071b3e06,135.0,M
9f6fd348-962,SCH5,6e70effa,30759,071b3e06,126.0,O
9f6fd348-962,SCH5,7719329d,30753,071b3e06,133.0,R
9f6fd348-962,SCH5,d5de0705,30754,071b3e06,135.0,S
9f7351bf-46f,SCH7,c2a72277,30761,6bee192d,123.0,G
9f7351bf-46f,SCH7,0c2ef487,30764,6bee192d,131.0,N
9f7351bf-46f,SCH7,698e2e4c,30762,6bee192d,132.0,O
9f7351bf-46f,SCH7,0f35ad8b,30765,6bee192d,126.0,S
9f76edb3-f7c,SCH3,8eb89dc8,30770,d8d446e9,133.0,#
9f76edb3-f7c,SCH3,1f7e5591,30767,d8d446e9,120.0,C
9f76edb3-f7c,SCH3,9628c05b,30769,d8d446e9,129.0,G
9f76edb3-f7c,SCH3,9c56223d,30768,d8d446e9,133.0,M
9f76edb3-f7c,SCH3,209e7fa9,30771,d8d446e9,129.0,N
9f79d832-73c,SCH6,fb9536d9,30774,dcaf2efe,139.0,C
9f79d832-73c,SCH6,421b339d,30773,dcaf2efe,140.0,E
9f79d832-73c,SCH6,da920b93,30775,dcaf2efe,131.0,G
9f79d832-73c,SCH6,59458e5a,30776,dcaf2efe,135.0,H
9f79d832-73c,SCH6,1340e307,30777,dcaf2efe,136.0,X
9f8609e3-c26,SCH4,82d66310,30779,e55cd378,125.0,H
9f8609e3-c26,SCH4,cbd0556f,30778,e55cd378,123.0,I
9f8609e3-c26,SCH4,0c33b716,30780,e55cd378,128.0,M
9f866ad4-871,SCH5,b6a6ed5b,30783,42488291,124.0,C
9f866ad4-871,SCH5,f8385228,30787,42488291,125.0,I
9f866ad4-871,SCH5,4ed40960,30784,42488291,134.0,M
9f866ad4-871,SCH5,5b872398,30781,42488291,131.0,N
9f86c337-e74,SCH5,57622072,30789,36143a76,135.0,E
9f86c337-e74,SCH5,4ce13183,30792,36143a76,139.0,H
9f86c337-e74,SCH5,65988b6b,30790,36143a76,132.0,I
9f86c337-e74,SCH5,e6598279,30791,36143a76,129.0,R
9f86c337-e74,SCH5,7a183ae1,30795,36143a76,131.0,Z
9fa592e8-3df,SCH5,ca92b75b,30796,21ce968f,128.0,H
9fa592e8-3df,SCH5,2679759a,30797,21ce968f,131.0,N
9fa8aa6b-ff5,SCH2,3021b487,30801,0bd73823,137.0,G
9fa8aa6b-ff5,SCH2,78936dc5,30800,0bd73823,127.0,O
9fad7284-be6,SCH2,9d27e83d,30803,18e414de,132.0,M
9fad7284-be6,SCH2,b5936b5a,30802,18e414de,127.0,R
9fb2b8b3-bb7,SCH8,e170c516,30806,1e6bc910,128.0,C
9fb2b8b3-bb7,SCH8,a714f16f,30804,1e6bc910,127.0,H
9fb2b8b3-bb7,SCH8,ed2ac5ba,30805,1e6bc910,136.0,I
9fb2b8b3-bb7,SCH8,facc0ba8,30807,1e6bc910,131.0,N
9fb2b8b3-bb7,SCH8,5c1d6e52,30808,1e6bc910,123.0,O
9fb55aca-988,SCH8,f9c355d8,30809,58e54b6e,128.0,G
9fb55aca-988,SCH8,77a52f34,30810,58e54b6e,132.0,H
9fb55aca-988,SCH8,3310c22f,30812,58e54b6e,136.0,M
9fb55aca-988,SCH8,9fe2e3ee,30818,58e54b6e,119.0,N
9fb55aca-988,SCH8,e107ed4d,30811,58e54b6e,132.0,O
9fb55aca-988,SCH8,7a7f1808,30813,58e54b6e,134.0,Y
9fb7b787-08b,SCH6,3d681781,30820,1f678723,129.0,G
9fb7b787-08b,SCH6,47bbed80,30819,1f678723,133.0,N
9fb7b787-08b,SCH6,c11145d7,30821,1f678723,131.0,O
9fb7b787-08b,SCH6,878b79e4,30822,1f678723,135.0,Y
9fb883e1-8c3,SCH7,df0b99f0,30825,97ba5e55,137.0,I
9fb883e1-8c3,SCH7,e2ec9ca5,30823,97ba5e55,121.0,O
9fb883e1-8c3,SCH7,10ec8e8e,30826,97ba5e55,125.0,S
9fb883e1-8c3,SCH7,259c3973,30824,97ba5e55,126.0,U
9fbecf1c-7bf,SCH1,91947ad3,30828,d8a20358,128.0,C
9fbecf1c-7bf,SCH1,db15394d,30830,d8a20358,128.0,E
9fbecf1c-7bf,SCH1,f627b7db,30835,d8a20358,125.0,G
9fbecf1c-7bf,SCH1,c39c9489,30829,d8a20358,136.0,H
9fbecf1c-7bf,SCH1,f1fe3cd5,30831,d8a20358,127.0,O
9fbecf1c-7bf,SCH1,5f3058be,30827,d8a20358,135.0,R
9fbecf1c-7bf,SCH1,f8931e31,30832,d8a20358,131.0,S
9fbf897c-d65,SCH6,5f93e221,30837,b4d195c2,125.0,I
9fbf897c-d65,SCH6,dc8c7431,30840,b4d195c2,125.0,M
9fbf897c-d65,SCH6,14e1f09c,30843,b4d195c2,126.0,O
9fbf897c-d65,SCH6,306d492f,30839,b4d195c2,130.0,R
9fbf897c-d65,SCH6,69120b12,30838,b4d195c2,127.0,S
9fbf897c-d65,SCH6,c8a3157f,30836,b4d195c2,133.0,U
9fc688ab-dd0,SCH3,48a745a6,30847,bcb445cc,123.0,C
9fc688ab-dd0,SCH3,eb4981c2,30844,bcb445cc,132.0,I
9fc688ab-dd0,SCH3,a939b7b9,30846,bcb445cc,130.0,M
9fccc6a4-218,SCH4,e69781bd,30849,9fa9491c,132.0,C
9fccc6a4-218,SCH4,88576cfe,30851,9fa9491c,136.0,H
9fccc6a4-218,SCH4,c4907062,30855,9fa9491c,127.0,I
9fccc6a4-218,SCH4,5f8ac891,30848,9fa9491c,132.0,M
9fccc6a4-218,SCH4,c642469d,30854,9fa9491c,126.0,O
9fccc6a4-218,SCH4,7fa387f9,30852,9fa9491c,128.0,S
9fccc6a4-218,SCH4,95805e17,30850,9fa9491c,129.0,X
9fccc6a4-218,SCH4,729fdac0,30853,9fa9491c,124.0,Z
9fccdfd7-fed,SCH6,938a7120,30863,ab2a1aad,128.0,C
9fccdfd7-fed,SCH6,94502a2c,30857,ab2a1aad,129.0,G
9fccdfd7-fed,SCH6,a4538ac9,30859,ab2a1aad,129.0,H
9fccdfd7-fed,SCH6,79e0b30c,30860,ab2a1aad,136.0,I
9fccdfd7-fed,SCH6,7e35fbc3,30861,ab2a1aad,126.0,S
9fccdfd7-fed,SCH6,2da6ce70,30862,ab2a1aad,123.0,Z
9fcde740-aca,SCH3,5fb8b39b,30865,72b71f53,136.0,C
9fcde740-aca,SCH3,8e78019d,30868,72b71f53,133.0,H
9fcde740-aca,SCH3,f448761f,30867,72b71f53,121.0,M
9fcde740-aca,SCH3,e9e4dfe1,30864,72b71f53,127.0,N
9fd5dba6-a6a,SCH8,b569302c,30876,3d465728,115.0,E
9fd5dba6-a6a,SCH8,6c347dd7,30872,3d465728,131.0,G
9fd5dba6-a6a,SCH8,bda4c8c2,30873,3d465728,132.0,H
9fd5dba6-a6a,SCH8,00b18f49,30871,3d465728,127.0,M
9fd5dba6-a6a,SCH8,13409161,30870,3d465728,127.0,O
9fd5dba6-a6a,SCH8,df053b78,30875,3d465728,130.0,Y
9fd6942c-955,SCH2,60094360,30878,e6187f41,130.0,H
9fd6942c-955,SCH2,19e47b40,30877,e6187f41,137.0,M
9fd6942c-955,SCH2,cff3d037,30879,e6187f41,126.0,R
9fdebe49-bc3,SCH3,df96da6b,30881,cb39f974,135.0,C
9fdebe49-bc3,SCH3,47253bb3,30880,cb39f974,133.0,E
9fdebe49-bc3,SCH3,58f4d02e,30884,cb39f974,128.0,G
9fdebe49-bc3,SCH3,fc9b98bb,30883,cb39f974,126.0,H
9fdebe49-bc3,SCH3,93f3551b,30882,cb39f974,129.0,M
9fdebe49-bc3,SCH3,1226c841,30888,cb39f974,129.0,R
9fe2f6bc-fc7,SCH5,a879062a,30889,c157d399,124.0,G
9fe2f6bc-fc7,SCH5,e6164949,30890,c157d399,129.0,M
9ff04f7f-71c,SCH7,4b3cd863,30892,39f9d121,127.0,C
9ff04f7f-71c,SCH7,915cdd99,30893,39f9d121,128.0,H
9ff04f7f-71c,SCH7,ca0fa165,30891,39f9d121,133.0,T
9ffef375-e9f,SCH2,9f9d5efd,30895,d2a3b466,129.0,C
9ffef375-e9f,SCH2,c2ea28ff,30894,d2a3b466,127.0,M
a00193b3-55a,SCH1,d2d507ed,30900,91574fd4,134.0,C
a00193b3-55a,SCH1,cf2ad7c7,30896,91574fd4,130.0,E
a00193b3-55a,SCH1,3a0d73dc,30897,91574fd4,126.0,X
a00a255c-9c4,SCH6,619dbfdf,30904,ce95b45f,120.0,C
a00a255c-9c4,SCH6,d920c60c,30903,ce95b45f,136.0,H
a00a255c-9c4,SCH6,1c7a8b94,30902,ce95b45f,131.0,O
a00a255c-9c4,SCH6,afe0f8cf,30901,ce95b45f,140.0,R
a00c9a0a-510,SCH4,82c6ae24,30908,8fbd2687,126.0,E
a00c9a0a-510,SCH4,94752172,30907,8fbd2687,129.0,I
a0291ff8-b63,SCH5,2b41951e,30913,9d643599,134.0,E
a0291ff8-b63,SCH5,a35c738d,30910,9d643599,130.0,G
a0291ff8-b63,SCH5,0e572563,30909,9d643599,128.0,M
a02b06b1-c01,SCH2,f599076b,30918,5466df04,135.0,C
a02b06b1-c01,SCH2,720928c3,30917,5466df04,133.0,E
a02b06b1-c01,SCH2,ce3522ab,30920,5466df04,120.0,G
a02b06b1-c01,SCH2,dd8e4ebc,30919,5466df04,133.0,H
a02b06b1-c01,SCH2,50179721,30915,5466df04,133.0,I
a02b06b1-c01,SCH2,89d8964c,30916,5466df04,126.0,N
a02b06b1-c01,SCH2,6ac061ec,30914,5466df04,129.0,Z
a02b235f-d03,SCH2,1d34cd9f,30929,b3ad0bef,126.0,E
a02b235f-d03,SCH2,45e056dd,30925,b3ad0bef,133.0,G
a02b235f-d03,SCH2,f4b37845,30923,b3ad0bef,128.0,H
a02b235f-d03,SCH2,64ede16b,30928,b3ad0bef,,M
a02b235f-d03,SCH2,fd8ef313,30924,b3ad0bef,121.0,Z
a02d3354-e79,SCH8,a2f9478d,30934,b93861b8,134.0,E
a02d3354-e79,SCH8,abfd16a6,30932,b93861b8,136.0,G
a02d3354-e79,SCH8,f6b2bc71,30930,b93861b8,130.0,H
a02d3354-e79,SCH8,b43bc5a3,30933,b93861b8,126.0,M
a03515f6-15d,SCH6,aca61609,30936,4fb749a3,134.0,G
a03515f6-15d,SCH6,446ffd42,30937,4fb749a3,133.0,I
a03515f6-15d,SCH6,73fdd8c9,30938,4fb749a3,130.0,M
a047c890-d35,SCH1,f4b200d6,30946,6882c3f5,126.0,C
a047c890-d35,SCH1,be6ec1d9,30943,6882c3f5,138.0,E
a047c890-d35,SCH1,1e670b92,30949,6882c3f5,138.0,G
a047c890-d35,SCH1,dcca5ca6,30941,6882c3f5,128.0,M
a047c890-d35,SCH1,566e2080,30945,6882c3f5,128.0,N
a047c890-d35,SCH1,dade506e,30942,6882c3f5,131.0,Y
a04e454e-839,SCH5,7b8afee8,30951,441841a4,129.0,E
a04e454e-839,SCH5,36db6eb6,30954,441841a4,123.0,G
a04e454e-839,SCH5,f6cd66d9,30953,441841a4,128.0,I
a04e454e-839,SCH5,e65729ae,30952,441841a4,129.0,N
a04f010e-803,SCH3,40784c88,30955,bb998d5e,131.0,G
a04f010e-803,SCH3,27a64a77,30959,bb998d5e,127.0,N
a04f010e-803,SCH3,bdb05973,30956,bb998d5e,127.0,U
a05159d2-22f,SCH6,7a91f38d,30964,163ae14e,123.0,G
a05159d2-22f,SCH6,7d718455,30965,163ae14e,124.0,H
a05159d2-22f,SCH6,8cbaef02,30961,163ae14e,127.0,M
a05159d2-22f,SCH6,d686a272,30967,163ae14e,129.0,O
a05159d2-22f,SCH6,05159b05,30966,163ae14e,126.0,R
a05159d2-22f,SCH6,581a0e45,30960,163ae14e,136.0,S
a0624011-374,SCH7,5b25683a,30973,34cdd727,133.0,E
a0624011-374,SCH7,f0761746,30970,34cdd727,133.0,G
a0624011-374,SCH7,b6213063,30968,34cdd727,136.0,H
a0624011-374,SCH7,90f882f5,30969,34cdd727,126.0,I
a0624011-374,SCH7,f1647f65,30971,34cdd727,134.0,S
a0624011-374,SCH7,efb7d4d9,30972,34cdd727,124.0,X
a06902e4-1af,SCH2,cd2d74b0,30982,f249871a,127.0,E
a06902e4-1af,SCH2,d66f72a2,30978,f249871a,130.0,G
a06902e4-1af,SCH2,bfc4402f,30980,f249871a,131.0,H
a06902e4-1af,SCH2,da93325c,30977,f249871a,129.0,N
a06902e4-1af,SCH2,20603473,30976,f249871a,131.0,Z
a0767baf-d57,SCH6,a417328b,30984,1b94e720,127.0,I
a0767baf-d57,SCH6,52ad610e,30983,1b94e720,126.0,R
a079220c-287,SCH2,028bfd1f,30987,50ab9bbe,124.0,C
a079220c-287,SCH2,0c7454e4,30986,50ab9bbe,128.0,G
a079220c-287,SCH2,feb36c3c,30990,50ab9bbe,130.0,H
a079220c-287,SCH2,d0883348,30985,50ab9bbe,132.0,T
a07fe76e-fa6,SCH6,6f99ca25,30991,517c9453,129.0,G
a07fe76e-fa6,SCH6,20dcd55d,30992,517c9453,124.0,T
a0939cb0-0b7,SCH7,89cddcd2,30993,96321d33,123.0,C
a0939cb0-0b7,SCH7,e08771f8,30998,96321d33,135.0,E
a0939cb0-0b7,SCH7,37fe3a63,30996,96321d33,132.0,G
a0939cb0-0b7,SCH7,f6218610,30997,96321d33,128.0,H
a0939cb0-0b7,SCH7,5be3feed,30995,96321d33,129.0,I
a0939cb0-0b7,SCH7,a2bd62c0,30994,96321d33,133.0,N
a0951e6d-c8a,SCH8,830b81ba,31005,4384cd4c,130.0,C
a0951e6d-c8a,SCH8,4fd728d5,31002,4384cd4c,137.0,M
a0951e6d-c8a,SCH8,fc01c85f,31001,4384cd4c,,N
a0951e6d-c8a,SCH8,d2a162d9,31004,4384cd4c,134.0,O
a0951e6d-c8a,SCH8,30e3b4c1,31003,4384cd4c,,X
a0951e6d-c8a,SCH8,5f442ba1,30999,4384cd4c,125.0,Y
a0951e6d-c8a,SCH8,587b0169,31000,4384cd4c,121.0,Z
a096577a-ed8,SCH6,17817362,31008,1ac5a0c2,130.0,M
a096577a-ed8,SCH6,9eef4eba,31007,1ac5a0c2,129.0,O
a099fd61-206,SCH4,59d3c1af,31017,91f0a61e,129.0,E
a099fd61-206,SCH4,20cc06f1,31012,91f0a61e,122.0,H
a099fd61-206,SCH4,2c91ec95,31011,91f0a61e,133.0,I
a099fd61-206,SCH4,c8909f52,31014,91f0a61e,127.0,M
a099fd61-206,SCH4,cbc94bab,31015,91f0a61e,130.0,N
a099fd61-206,SCH4,70ea89e6,31010,91f0a61e,126.0,U
a099fd61-206,SCH4,524bdab8,31018,91f0a61e,133.0,X
a099fd61-206,SCH4,30a3c395,31013,91f0a61e,128.0,Z
a09a0f1e-7b4,SCH1,fb736fe9,31021,e65b76b1,130.0,C
a09a0f1e-7b4,SCH1,7d664c4b,31023,e65b76b1,138.0,E
a09a0f1e-7b4,SCH1,ad59a564,31022,e65b76b1,135.0,I
a09a0f1e-7b4,SCH1,ef36988b,31020,e65b76b1,135.0,M
a0a7aadb-87a,SCH5,061c741a,31028,a133870d,131.0,C
a0a7aadb-87a,SCH5,93a7be78,31030,a133870d,142.0,M
a0a9ac35-45c,SCH5,f80bee57,31031,a86d317f,129.0,Y
a0b2d3a1-e20,SCH3,4dadff6e,31032,a71feff8,126.0,G
a0b2d3a1-e20,SCH3,f17207d6,31038,a71feff8,127.0,H
a0b2d3a1-e20,SCH3,e21c2f96,31034,a71feff8,135.0,I
a0b2d3a1-e20,SCH3,579d84d1,31039,a71feff8,120.0,M
a0b2d3a1-e20,SCH3,afaf3a2a,31037,a71feff8,129.0,R
a0b2d3a1-e20,SCH3,1faf7354,31033,a71feff8,131.0,S
a0b2d3a1-e20,SCH3,1b088fba,31036,a71feff8,129.0,T
a0b2d3a1-e20,SCH3,293fbb2c,31035,a71feff8,133.0,Y
a0b2fd7a-28a,SCH1,32c5a03d,31042,0865158a,120.0,C
a0b2fd7a-28a,SCH1,432f79f8,31043,0865158a,135.0,I
a0b2fd7a-28a,SCH1,f380e518,31044,0865158a,129.0,Z
a0c34c87-51f,SCH8,96b084ba,31052,ad1ff83c,129.0,E
a0c34c87-51f,SCH8,f13e5e44,31047,ad1ff83c,134.0,G
a0c34c87-51f,SCH8,3956fad3,31048,ad1ff83c,139.0,H
a0c34c87-51f,SCH8,bdfa04f4,31045,ad1ff83c,132.0,S
a0c34c87-51f,SCH8,12c18ff9,31046,ad1ff83c,121.0,U
a0ca8136-27f,SCH3,86782460,31061,b0a62d3e,127.0,#
a0ca8136-27f,SCH3,314e5610,31056,b0a62d3e,130.0,C
a0ca8136-27f,SCH3,7a475edb,31055,b0a62d3e,129.0,E
a0ca8136-27f,SCH3,2f33a06a,31058,b0a62d3e,129.0,G
a0ca8136-27f,SCH3,3f00c18b,31057,b0a62d3e,135.0,H
a0ca8136-27f,SCH3,b89b2b5d,31054,b0a62d3e,133.0,T
a0ca8136-27f,SCH3,5cb9065c,31062,b0a62d3e,125.0,U
a0ca8136-27f,SCH3,2fc735c9,31053,b0a62d3e,131.0,Y
a0d3a054-c3b,SCH7,3741a31d,31063,4b14fb71,133.0,H
a0d3a054-c3b,SCH7,881a0204,31064,4b14fb71,130.0,M
a0d4f4fc-737,SCH6,1465dba7,31068,1c42cdc3,116.0,C
a0d4f4fc-737,SCH6,050696cb,31067,1c42cdc3,119.0,E
a0d4f4fc-737,SCH6,5a9dca38,31065,1c42cdc3,131.0,M
a0d4f4fc-737,SCH6,aa8fcb1e,31066,1c42cdc3,132.0,T
a0d66678-e21,SCH4,05f69aef,31070,6d77ffe8,129.0,E
a0d66678-e21,SCH4,31729d71,31071,6d77ffe8,128.0,M
a0d66678-e21,SCH4,cf0a8e44,31072,6d77ffe8,134.0,T
a0db659e-de7,SCH2,255abd83,31074,5bfe8eb2,132.0,C
a0db659e-de7,SCH2,6fa9dc9d,31075,5bfe8eb2,135.0,G
a0db659e-de7,SCH2,8eb7bf1b,31073,5bfe8eb2,138.0,M
a0db659e-de7,SCH2,cd66a7a3,31080,5bfe8eb2,132.0,N
a0db659e-de7,SCH2,bf751f5f,31076,5bfe8eb2,124.0,U
a0db659e-de7,SCH2,ea22d016,31078,5bfe8eb2,130.0,X
a0e07801-e26,SCH6,4075e25b,31081,8cb5fff0,132.0,G
a0e07801-e26,SCH6,84f3abd7,31082,8cb5fff0,126.0,R
a0e5cbf7-a8f,SCH7,dad9f4d2,31086,6a95e415,128.0,C
a0e5cbf7-a8f,SCH7,1f2efa8e,31091,6a95e415,130.0,E
a0e5cbf7-a8f,SCH7,303cac4d,31084,6a95e415,132.0,G
a0e5cbf7-a8f,SCH7,21f2a9c8,31083,6a95e415,132.0,H
a0e5cbf7-a8f,SCH7,bfc064f0,31088,6a95e415,133.0,N
a0e5cbf7-a8f,SCH7,b0bd4b3e,31089,6a95e415,131.0,R
a0e5cbf7-a8f,SCH7,f50f7356,31087,6a95e415,125.0,S
a0e5cbf7-a8f,SCH7,f7060856,31085,6a95e415,137.0,T
a0e68490-d84,SCH3,4496f007,31093,db9a9598,126.0,C
a0e68490-d84,SCH3,1b54b6eb,31094,db9a9598,130.0,I
a0e68490-d84,SCH3,1bae62da,31092,db9a9598,134.0,R
a0e91247-c34,SCH8,0960ce14,31095,3efde9af,131.0,G
a0e91247-c34,SCH8,b11aa339,31097,3efde9af,129.0,H
a0e91247-c34,SCH8,c7bc7123,31096,3efde9af,129.0,Y
a0ec0471-b6b,SCH2,5c0818b9,31104,1014824d,134.0,C
a0ec0471-b6b,SCH2,fa61936b,31102,1014824d,137.0,H
a0ec0471-b6b,SCH2,e0cea685,31103,1014824d,129.0,I
a0ec0471-b6b,SCH2,64a4eb0b,31101,1014824d,118.0,N
a0f2ee50-302,SCH6,bbac57ca,31105,5ce7f374,134.0,G
a0f2ee50-302,SCH6,c91364c8,31106,5ce7f374,123.0,T
a0f63841-16c,SCH1,14a42009,31107,033a64c3,127.0,N
